cwsac_id,belligerent,unit_code,companies,batteries,detachment,section,added,src,comment
VA055,US,UVT0017RI,,,,,FALSE,DYER,
VA055,US,UWI0002RI,,,,,FALSE,DYER,
VA055,US,UWI0006RI,,,,,FALSE,DYER,
VA055,US,UWI0007RI,,,,,FALSE,DYER,
VA055,US,UWI0036RI,,,,,FALSE,DYER,
VA055,US,UWV0007RI,,,,,FALSE,DYER,
VA057,US,UCT0001RC,,,,,FALSE,DYER,
VA057,US,UCT0002RAH,,,,,FALSE,DYER,
VA057,US,UCT0014RI,,,,,FALSE,DYER,
VA057,US,UDE0001RI01,,,,,FALSE,DYER,
VA057,US,UDE0002RI,,,,,FALSE,DYER,
VA057,US,UIN0003RC,,,,,FALSE,DYER,
VA057,US,UIN0007RI01,,,,,FALSE,DYER,
VA057,US,UIN0014RI,,,,,FALSE,DYER,
VA057,US,UIN0019RI,,,,,FALSE,DYER,
VA057,US,UIN0020RI,,,,,FALSE,DYER,
VA057,US,UMA0001CS,,,,,FALSE,DYER,
VA057,US,UMA0001RAH,,,,,FALSE,DYER,
VA057,US,UMA0001RC,,,,,FALSE,DYER,
VA057,US,UMA0001YAL,,,,,FALSE,DYER,
VA057,US,UMA0002CS,,,,,FALSE,DYER,
VA057,US,UMA0003YAL,,,,,FALSE,DYER,
VA057,US,UMA0005YAL,,,,,FALSE,DYER,
VA057,US,UMA0007RI,,,,,FALSE,DYER,
VA057,US,UMA0009RI,,,,,FALSE,DYER,
VA057,US,UMA0009YAL,,,,,FALSE,DYER,
VA057,US,UMA0010RI,,,,,FALSE,DYER,
VA057,US,UMA0010YAL,,,,,FALSE,DYER,
VA057,US,UMA0011RI,,,,,FALSE,DYER,
VA057,US,UMA0011YAL1,,,,,FALSE,DYER,
VA057,US,UMA0012RI,,,,,FALSE,DYER,
VA057,US,UMA0013RI,,,,,FALSE,DYER,
VA057,US,UMA0014YAL,,,,,FALSE,DYER,
VA057,US,UMA0015RI,,,,,FALSE,DYER,
VA057,US,UMA0016RI,,,,,FALSE,DYER,
VA057,US,UMA0018RI,,,,,FALSE,DYER,
VA057,US,UMA0019RI,,,,,FALSE,DYER,
VA057,US,UMA0020RI,,,,,FALSE,DYER,
VA057,US,UMA0021RI,,,,,FALSE,DYER,
VA057,US,UMA0022RI,,,,,FALSE,DYER,
VA057,US,UMA0028RI,,,,,FALSE,DYER,
VA057,US,UMA0029RI,,,,,FALSE,DYER,
VA057,US,UMA0032RI,,,,,FALSE,DYER,
VA057,US,UMA0035RI,,,,,FALSE,DYER,
VA057,US,UMA0036RI,,,,,FALSE,DYER,
VA057,US,UMA0037RI,,,,,FALSE,DYER,
VA057,US,UMA0039RI,,,,,FALSE,DYER,
VA057,US,UMA0056RI,,,,,FALSE,DYER,
VA057,US,UMA0057RI,,,,,FALSE,DYER,
VA057,US,UMA0058RI,,,,,FALSE,DYER,
VA057,US,UMA0059RI,,,,,FALSE,DYER,
VA057,US,UMD0001RI01,,,,,FALSE,DYER,
VA057,US,UMD0002RI01,,,,,FALSE,DYER,
VA057,US,UMD0003RI,,,,,FALSE,DYER,
VA057,US,UMD0004RI02,,,,,FALSE,DYER,
VA057,US,UMD0006RI,,,,,FALSE,DYER,
VA057,US,UMD0007RI,,,,,FALSE,DYER,
VA057,US,UMD0008RI,,,,,FALSE,DYER,
VA057,US,UMDPURNLI,,,,,FALSE,DYER,
VA057,US,UME0001RAH,,,,,FALSE,DYER,
VA057,US,UME0001RC,,,,,FALSE,DYER,
VA057,US,UME0003RI,,,,,FALSE,DYER,
VA057,US,UME0004RI,,,,,FALSE,DYER,
VA057,US,UME0005RI,,,,,FALSE,DYER,
VA057,US,UME0006RI,,,,,FALSE,DYER,
VA057,US,UME0007RI,,,,,FALSE,DYER,
VA057,US,UME0016RI,,,,,FALSE,DYER,
VA057,US,UME0017RI,,,,,FALSE,DYER,
VA057,US,UME0019RI,,,,,FALSE,DYER,
VA057,US,UME0020RI,,,,,FALSE,DYER,
VA057,US,UME0031RI,,,,,FALSE,DYER,
VA057,US,UME0032RI,,,,,FALSE,DYER,
VA057,US,UMI0001RC01,,,,,FALSE,DYER,
VA057,US,UMI0001RI01,,,,,FALSE,DYER,
VA057,US,UMI0001RS,,,,,FALSE,DYER,
VA057,US,UMI0002RI,,,,,FALSE,DYER,
VA057,US,UMI0003RI01,,,,,FALSE,DYER,
VA057,US,UMI0004RI01,,,,,FALSE,DYER,
VA057,US,UMI0005RC,,,,,FALSE,DYER,
VA057,US,UMI0005RI,,,,,FALSE,DYER,
VA057,US,UMI0006RC,,,,,FALSE,DYER,
VA057,US,UMI0007RC,,,,,FALSE,DYER,
VA057,US,UMI0007RI,,,,,FALSE,DYER,
VA057,US,UMI0008RI,,,,,FALSE,DYER,
VA057,US,UMI0016RI,,,,,FALSE,DYER,
VA057,US,UMI0017RI,,,,,FALSE,DYER,
VA057,US,UMI0020RI,,,,,FALSE,DYER,
VA057,US,UMI0024RI,,,,,FALSE,DYER,
VA057,US,UMI0026RI,,,,,FALSE,DYER,
VA057,US,UMI0027RI,,,,,FALSE,DYER,
VA057,US,UNH0001YAL,,,,,FALSE,DYER,
VA057,US,UNH0006RI,,,,,FALSE,DYER,
VA057,US,UNH0009RI,,,,,FALSE,DYER,
VA057,US,UNH0011RI,,,,,FALSE,DYER,
VA057,US,UNJ00000AL,,2,,,FALSE,DYER,"Batteries ""A"" and ""B"""
VA057,US,UNJ0001RC,,,,,FALSE,DYER,
VA057,US,UNJ0001RI01,,,,,FALSE,DYER,
VA057,US,UNJ0002RI01,,,,,FALSE,DYER,
VA057,US,UNJ0003RC,,,,,FALSE,DYER,
VA057,US,UNJ0003RI01,,,,,FALSE,DYER,
VA057,US,UNJ0004RI01,,,,,FALSE,DYER,
VA057,US,UNJ0005RI,,,,,FALSE,DYER,
VA057,US,UNJ0006RI,,,,,FALSE,DYER,
VA057,US,UNJ0007RI,,,,,FALSE,DYER,
VA057,US,UNJ0008RI,,,,,FALSE,DYER,
VA057,US,UNJ0010RI,,,,,FALSE,DYER,
VA057,US,UNJ0011RI,,,,,FALSE,DYER,
VA057,US,UNJ0012RI,,,,,FALSE,DYER,
VA057,US,UNJ0014RI,,,,,FALSE,DYER,
VA057,US,UNJ0015RI,,,,,FALSE,DYER,
VA057,US,UNY0001BS,,,,,FALSE,DYER,
VA057,US,UNY0001RAL,,7,,,FALSE,DYER,"Batteries ""B,"" ""C,"" ""D,"" ""E,"" ""G,"" ""H"" and ""L"""
VA057,US,UNY0001YAL,,,,,FALSE,DYER,
VA057,US,UNY0002R0T,,,,,FALSE,DYER,
VA057,US,UNY0002RAH,,,,,FALSE,DYER,
VA057,US,UNY0002RC01,,,,,FALSE,DYER,
VA057,US,UNY0003YAL,,,,,FALSE,DYER,
VA057,US,UNY0004RAH,,,,,FALSE,DYER,
VA057,US,UNY0004RC,,,,,FALSE,DYER,
VA057,US,UNY0005RC,,,,,FALSE,DYER,
VA057,US,UNY0006RAH,,,,,FALSE,DYER,
VA057,US,UNY0006RC,,,,,FALSE,DYER,
VA057,US,UNY0006YAL,,,,,FALSE,DYER,
VA057,US,UNY0007RAH,,,,,FALSE,DYER,
VA057,US,UNY0007RI01,,,,,FALSE,DYER,
VA057,US,UNY0008RAH,,,,,FALSE,DYER,
VA057,US,UNY0008RC,,,,,FALSE,DYER,
VA057,US,UNY0009RAH,,,,,FALSE,DYER,
VA057,US,UNY0009RC,,,,,FALSE,DYER,
VA057,US,UNY0010RC,,,,,FALSE,DYER,
VA057,US,UNY0010RI,,,,,FALSE,DYER,
VA057,US,UNY0011YAL,,,,,FALSE,DYER,
VA057,US,UNY0012YAL,,,,,FALSE,DYER,
VA057,US,UNY0014RAH,,,,,FALSE,DYER,
VA057,US,UNY0015RAH,,,,,FALSE,DYER,
VA057,US,UNY0015RE01,,,,,FALSE,DYER,
VA057,US,UNY0015YAL,,,,,FALSE,DYER,
VA057,US,UNY0019RC,,,,,FALSE,DYER,
VA057,US,UNY0019YAL,,,,,FALSE,DYER,
VA057,US,UNY0024RC,,,,,FALSE,DYER,
VA057,US,UNY0034YAL,,,,,FALSE,DYER,
VA057,US,UNY0039RI,,,,,FALSE,DYER,
VA057,US,UNY0040RI,,,,,FALSE,DYER,
VA057,US,UNY0042RI,,,,,FALSE,DYER,
VA057,US,UNY0043RI,,,,,FALSE,DYER,
VA057,US,UNY0044RI,,,,,FALSE,DYER,
VA057,US,UNY0046RI,,,,,FALSE,DYER,
VA057,US,UNY0049RI,,,,,FALSE,DYER,
VA057,US,UNY0050RE,,,,,FALSE,DYER,
VA057,US,UNY0051RI,,,,,FALSE,DYER,
VA057,US,UNY0052RI,,,,,FALSE,DYER,
VA057,US,UNY0057RI,,,,,FALSE,DYER,
VA057,US,UNY0059RI,,,,,FALSE,DYER,
VA057,US,UNY0061RI,,,,,FALSE,DYER,
VA057,US,UNY0062RI,,,,,FALSE,DYER,
VA057,US,UNY0063RI,,,,,FALSE,DYER,
VA057,US,UNY0064RI,,,,,FALSE,DYER,
VA057,US,UNY0065RI,,,,,FALSE,DYER,
VA057,US,UNY0066RI,,,,,FALSE,DYER,
VA057,US,UNY0067RI,,,,,FALSE,DYER,
VA057,US,UNY0069RI,,,,,FALSE,DYER,
VA057,US,UNY0070RI,,,,,FALSE,DYER,
VA057,US,UNY0071RI,,,,,FALSE,DYER,
VA057,US,UNY0072RI,,,,,FALSE,DYER,
VA057,US,UNY0073RI,,,,,FALSE,DYER,
VA057,US,UNY0074RI,,,,,FALSE,DYER,
VA057,US,UNY0076RI,,,,,FALSE,DYER,
VA057,US,UNY0077RI,,,,,FALSE,DYER,
VA057,US,UNY0079RI,,,,,FALSE,DYER,
VA057,US,UNY0080RI,,,,,FALSE,DYER,
VA057,US,UNY0082RI,,,,,FALSE,DYER,
VA057,US,UNY0083RI,,,,,FALSE,DYER,
VA057,US,UNY0084RI,,,,,FALSE,DYER,
VA057,US,UNY0086RI,,,,,FALSE,DYER,
VA057,US,UNY0088RI,,,,,FALSE,DYER,
VA057,US,UNY0093RI,,,,,FALSE,DYER,
VA057,US,UNY0094RI,,,,,FALSE,DYER,
VA057,US,UNY0095RI,,,,,FALSE,DYER,
VA057,US,UNY0097RI,,,,,FALSE,DYER,
VA057,US,UNY0104RI,,,,,FALSE,DYER,
VA057,US,UNY0106RI,,,,,FALSE,DYER,
VA057,US,UNY0108RI,,,,,FALSE,DYER,
VA057,US,UNY0109RI,,,,,FALSE,DYER,
VA057,US,UNY0111RI,,,,,FALSE,DYER,
VA057,US,UNY0120RI,,,,,FALSE,DYER,
VA057,US,UNY0121RI,,,,,FALSE,DYER,
VA057,US,UNY0122RI,,,,,FALSE,DYER,
VA057,US,UNY0124RI,,,,,FALSE,DYER,
VA057,US,UNY0125RI,,,,,FALSE,DYER,
VA057,US,UNY0126RI,,,,,FALSE,DYER,
VA057,US,UNY0140RI,,,,,FALSE,DYER,
VA057,US,UNY0146RI,,,,,FALSE,DYER,
VA057,US,UNY0147RI,,,,,FALSE,DYER,
VA057,US,UNY0151RI,,,,,FALSE,DYER,
VA057,US,UNY0152RI,,,,,FALSE,DYER,
VA057,US,UNY0155RI,,,,,FALSE,DYER,
VA057,US,UNY0164RI,,,,,FALSE,DYER,
VA057,US,UNY0170RI,,,,,FALSE,DYER,
VA057,US,UNY0182RI,,,,,FALSE,DYER,
VA057,US,UNYONEICC,,,,,FALSE,DYER,
VA057,US,UOH0001RAL1,,1,,,FALSE,DYER,"Battery ""H"""
VA057,US,UOH0002RC,,,,,FALSE,DYER,
VA057,US,UOH0004RI01,,,,,FALSE,DYER,
VA057,US,UOH0006RC,,,,,FALSE,DYER,
VA057,US,UOH0008RI01,,,,,FALSE,DYER,
VA057,US,UOH0060RI01,,,,,FALSE,DYER,
VA057,US,UOH0110RI,,,,,FALSE,DYER,
VA057,US,UOH0122RI,,,,,FALSE,DYER,
VA057,US,UOH0126RI,,,,,FALSE,DYER,
VA057,US,UPA0001RAL,,1,,,FALSE,DYER,"Battery ""F"""
VA057,US,UPA0001RC,,,,,FALSE,DYER,
VA057,US,UPA0001RIR,,,,,FALSE,DYER,
VA057,US,UPA0002RAH2,,,,,FALSE,DYER,
VA057,US,UPA0002RC,,,,,FALSE,DYER,
VA057,US,UPA0002RIR,,,,,FALSE,DYER,
VA057,US,UPA0003RC,,,,,FALSE,DYER,
VA057,US,UPA0004RC,,,,,FALSE,DYER,
VA057,US,UPA0005RIR,,,,,FALSE,DYER,
VA057,US,UPA0006RC,,,,,FALSE,DYER,
VA057,US,UPA0006RIR,,,,,FALSE,DYER,
VA057,US,UPA0007RIR,,,,,FALSE,DYER,
VA057,US,UPA0008RC,,,,,FALSE,DYER,
VA057,US,UPA0010RIR,,,,,FALSE,DYER,
VA057,US,UPA0011RI01,,,,,FALSE,DYER,
VA057,US,UPA0011RIR,,,,,FALSE,DYER,
VA057,US,UPA0012RIR,,,,,FALSE,DYER,
VA057,US,UPA0013RC,,,,,FALSE,DYER,
VA057,US,UPA0013RIR,,,,,FALSE,DYER,
VA057,US,UPA0016RC,,,,,FALSE,DYER,
VA057,US,UPA0017RC,,,,,FALSE,DYER,
VA057,US,UPA0018RC,,,,,FALSE,DYER,
VA057,US,UPA0023RI01,,,,,FALSE,DYER,
VA057,US,UPA0026RI,,,,,FALSE,DYER,
VA057,US,UPA0045RI,,,,,FALSE,DYER,
VA057,US,UPA0048RI,,,,,FALSE,DYER,
VA057,US,UPA0049RI,,,,,FALSE,DYER,
VA057,US,UPA0050RI,,,,,FALSE,DYER,
VA057,US,UPA0051RI,,,,,FALSE,DYER,
VA057,US,UPA0053RI,,,,,FALSE,DYER,
VA057,US,UPA0056RI,,,,,FALSE,DYER,
VA057,US,UPA0057RI,,,,,FALSE,DYER,
VA057,US,UPA0061RI,,,,,FALSE,DYER,
VA057,US,UPA0062RI,,,,,FALSE,DYER,
VA057,US,UPA0063RI,,,,,FALSE,DYER,
VA057,US,UPA0067RI,,,,,FALSE,DYER,
VA057,US,UPA0068RI,,,,,FALSE,DYER,
VA057,US,UPA0069RI,,,,,FALSE,DYER,
VA057,US,UPA0071RI,,,,,FALSE,DYER,
VA057,US,UPA0072RI,,,,,FALSE,DYER,
VA057,US,UPA0081RI,,,,,FALSE,DYER,
VA057,US,UPA0082RI,,,,,FALSE,DYER,
VA057,US,UPA0083RI,,,,,FALSE,DYER,
VA057,US,UPA0084RI,,,,,FALSE,DYER,
VA057,US,UPA0087RI,,,,,FALSE,DYER,
VA057,US,UPA0088RI,,,,,FALSE,DYER,
VA057,US,UPA0090RI,,,,,FALSE,DYER,
VA057,US,UPA0091RI,,,,,FALSE,DYER,
VA057,US,UPA0093RI,,,,,FALSE,DYER,
VA057,US,UPA0095RI,,,,,FALSE,DYER,
VA057,US,UPA0096RI,,,,,FALSE,DYER,
VA057,US,UPA0098RI,,,,,FALSE,DYER,
VA057,US,UPA0099RI,,,,,FALSE,DYER,
VA057,US,UPA0100RI,,,,,FALSE,DYER,
VA057,US,UPA0102RI,,,,,FALSE,DYER,
VA057,US,UPA0105RI,,,,,FALSE,DYER,
VA057,US,UPA0106RI,,,,,FALSE,DYER,
VA057,US,UPA0107RI,,,,,FALSE,DYER,
VA057,US,UPA0110RI,,,,,FALSE,DYER,
VA057,US,UPA0114RI,,,,,FALSE,DYER,
VA057,US,UPA0115RI,,,,,FALSE,DYER,
VA057,US,UPA0116RI,,,,,FALSE,DYER,
VA057,US,UPA0118RI,,,,,FALSE,DYER,
VA057,US,UPA0119RI,,,,,FALSE,DYER,
VA057,US,UPA0121RI,,,,,FALSE,DYER,
VA057,US,UPA0138RI,,,,,FALSE,DYER,
VA057,US,UPA0139RI,,,,,FALSE,DYER,
VA057,US,UPA0140RI,,,,,FALSE,DYER,
VA057,US,UPA0141RI,,,,,FALSE,DYER,
VA057,US,UPA0142RI,,,,,FALSE,DYER,
VA057,US,UPA0143RI,,,,,FALSE,DYER,
VA057,US,UPA0145RI,,,,,FALSE,DYER,
VA057,US,UPA0148RI,,,,,FALSE,DYER,
VA057,US,UPA0149RI,,,,,FALSE,DYER,
VA057,US,UPA0150RI,,,,,FALSE,DYER,
VA057,US,UPA0183RI,,,,,FALSE,DYER,
VA057,US,URI0001RAL,,5,,,FALSE,DYER,"Batteries ""A,"" ""B,"" ""C,"" ""E"" and ""G"""
VA057,US,URI0002RI,,,,,FALSE,DYER,
VA057,US,URI0007RI,,,,,FALSE,DYER,
VA057,US,UUR0001RC01,,,,,FALSE,DYER,
VA057,US,UUR0001RS,,,,,FALSE,DYER,
VA057,US,UUR0002RA,,4,,,FALSE,DYER,"Batteries ""B & L,"" ""D,"" ""E"" and ""M"""
VA057,US,UUR0002RC01,,,,,FALSE,DYER,
VA057,US,UUR0002RS,,,,,FALSE,DYER,
VA057,US,UUR0004RA,,4,,,FALSE,DYER,"Batteries ""A,"" ""B,"" ""C & E"" and ""K"""
VA057,US,UUR0004RI,,,,,FALSE,DYER,
VA057,US,UUR0005RA,,4,,,FALSE,DYER,"Batteries ""C & I,"" ""D,"" ""E"" and ""M"""
VA057,US,UUR0005RC,,,,,FALSE,DYER,
VA057,US,UUR0006RC,,,,,FALSE,DYER,
VA057,US,UUR0010RI,,,,,FALSE,DYER,
VA057,US,UUR0012RI,,,,,FALSE,DYER,
VA057,US,UUR0014RI,,,,,FALSE,DYER,
VA057,US,UUR0017RI,,,,,FALSE,DYER,
VA057,US,UVT0001RAH,,,,,FALSE,DYER,
VA057,US,UVT0001RC,,,,,FALSE,DYER,
VA057,US,UVT0002RI,,,,,FALSE,DYER,
VA057,US,UVT0003RI,,,,,FALSE,DYER,
VA057,US,UVT0004RI,,,,,FALSE,DYER,
VA057,US,UVT0005RI,,,,,FALSE,DYER,
VA057,US,UVT0006RI,,,,,FALSE,DYER,
VA057,US,UVT0010RI,,,,,FALSE,DYER,
VA057,US,UVT0017RI,,,,,FALSE,DYER,
VA057,US,UWI0002RI,,,,,FALSE,DYER,
VA057,US,UWI0005RI,,,,,FALSE,DYER,
VA057,US,UWI0006RI,,,,,FALSE,DYER,
VA057,US,UWI0007RI,,,,,FALSE,DYER,
VA057,US,UWI0036RI,,,,,FALSE,DYER,
VA057,US,UWV0007RI,,,,,FALSE,DYER,
VA058,Confederate,CVA0002RC,,,,,FALSE,CRUTE,
VA058,Confederate,CVA0003RC,,,,,FALSE,CRUTE,
VA058,Confederate,CVA0004RC,,,,,FALSE,CRUTE,
VA058,Confederate,CVA0006RC,,,,,FALSE,CRUTE,
VA058,US,UME0001RC,,,,,FALSE,DYER,
VA058,US,UMI0001RC01,,,,,FALSE,DYER,
VA058,US,UMI0005RC,,,,,FALSE,DYER,
VA058,US,UMI0006RC,,,,,FALSE,DYER,
VA058,US,UMI0007RC,,,,,FALSE,DYER,
VA058,US,UNJ0001RC,,,,,FALSE,DYER,
VA058,US,UNY0004RC,,,,,FALSE,DYER,
VA058,US,UNY0006RC,,,,,FALSE,DYER,
VA058,US,UNY0006YAL,,,,,FALSE,DYER,
VA058,US,UNY0009RC,,,,,FALSE,DYER,
VA058,US,UNY0010RC,,,,,FALSE,DYER,
VA058,US,UOH0006RC,,,,,FALSE,DYER,
VA058,US,UPA0001RC,,,,,FALSE,DYER,
VA058,US,UPA0002RC,,,,,FALSE,DYER,
VA058,US,UPA0004RC,,,,,FALSE,DYER,
VA058,US,UPA0008RC,,,,,FALSE,DYER,
VA058,US,UPA0013RC,,,,,FALSE,DYER,
VA058,US,UPA0016RC,,,,,FALSE,DYER,
VA058,US,UPA0017RC,,,,,FALSE,DYER,
VA058,US,UUR0002RA,,3,,,FALSE,DYER,"Batteries ""B & L,"" ""D"" and ""M"""
VA059,US,UMI0001RC01,,,,,FALSE,DYER,
VA059,US,UMI0005RC,,,,,FALSE,DYER,
VA059,US,UMI0006RC,,,,,FALSE,DYER,
VA059,US,UMI0007RC,,,,,FALSE,DYER,
VA059,US,UNY0004RC,,,,,FALSE,DYER,
VA059,US,UNY0006RC,,,,,FALSE,DYER,
VA059,US,UNY0009RC,,,,,FALSE,DYER,
VA059,US,UNY0019RC,,,,,FALSE,DYER,
VA059,US,UPA0006RC,,,,,FALSE,DYER,
VA059,US,UPA0017RC,,,,,FALSE,DYER,
VA059,US,UUR0001RC01,,,,,FALSE,DYER,
VA059,US,UUR0005RC,,,,,FALSE,DYER,
VA059,US,UUR0006RC,,,,,FALSE,DYER,
VA062,Confederate,CAL0003RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0005RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0006RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0008RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0009RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0010RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0011RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0012RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0013RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0014RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0015RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0044RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0047RI,,,,,FALSE,CRUTE,
VA062,Confederate,CAL0048RI,,,,,FALSE,CRUTE,
VA062,Confederate,CALJEFF0A,,,,,FALSE,CRUTE,
VA062,Confederate,CAR0003RI01,,,,,FALSE,CRUTE,
VA062,Confederate,CFL0005RI,,,,,FALSE,CRUTE,
VA062,Confederate,CFL0008RI,,,,,FALSE,CRUTE,
VA062,Confederate,CFL0009RI,,,,,FALSE,CRUTE,
VA062,Confederate,CFL0010RI,,,,,FALSE,CRUTE,
VA062,Confederate,CFL0011RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0002RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0003BS,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0003RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0004RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0005RC,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0007RC,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0007RI01,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0008RI01,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0009RI01,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0010BI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0010RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0011BA,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0011RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0012BAL,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0012RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0013RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0014RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0015RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0016RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0017RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0018RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0019RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0020RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0021RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0022RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0023RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0024RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0026RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0027RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0028RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0031RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0035RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0038RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0044RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0045RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0048RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0049RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0050RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0051RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0053RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0059RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0060RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGA0061RI,,,,,FALSE,CRUTE,
VA062,Confederate,CGACARLCA,,,,,FALSE,CRUTE,
VA062,Confederate,CGACOBB0I,,,,,FALSE,CRUTE,
VA062,Confederate,CGACOBBL,,,,,FALSE,CRUTE,
VA062,Confederate,CGAFRASYAL,,,,,FALSE,CRUTE,
VA062,Confederate,CGAMILLCAL,,,,,FALSE,CRUTE,
VA062,Confederate,CGAPHILL,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0001RI01,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0002RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0005RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0006RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0007RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0008RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0009RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0010RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0014RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLA0015RI,,,,,FALSE,CRUTE,
VA062,Confederate,CLALANDCA,,,,,FALSE,CRUTE,
VA062,Confederate,CLAMOODCAL,,,,,FALSE,CRUTE,
VA062,Confederate,CLAWASHBA,,,,,FALSE,CRUTE,
VA062,Confederate,CMD0001YA,,,,,FALSE,CRUTE,
VA062,Confederate,CMD0002BI,,,,,FALSE,CRUTE,
VA062,Confederate,CMD0004YA,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0002RI01,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0011RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0012RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0013RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0016RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0017RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0018RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0019RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0021RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0026RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0042RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMS0048RI,,,,,FALSE,CRUTE,
VA062,Confederate,CMSJEFFLC,,,,,FALSE,CRUTE,
VA062,Confederate,CMSRICHCAL,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0001RI02,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0002BI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0002RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0003RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0004RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0006RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0007RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0008RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0009BS,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0011RI,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0012R0S,,,,,FALSE,CRUTE,
VA062,Confederate,CNC0012RI,,,,,FALSE,CRUTE,
