battleNum,battleDetail,beginDate,endDate,unknownDay,lat,lng,shrtNm,desc,type,killed,usCasTot,csCasTot
204,,1863-08-03,1863-08-03,False,0.0103716494480865,-0.0306796618515428,,"Skirmish at Jackson, La.",Skirmish,0,0,0
205,,1865-03-25,1865-03-25,False,0.116375300512857,-0.329416993276677,,"Skirmish at Cotton Creek, Fla.",Skirmish,0,0,0
206,,1864-05-01,1864-05-01,False,0.107897163387435,-0.318171082213496,,"Skirmish at Clinton, La.",Skirmish,0,0,0
207,,1864-11-15,1864-11-15,False,0.111251075732285,-0.328061220998502,,"Skirmish at Clinton, La.",Skirmish,0,0,0
208,,1865-03-25,1865-03-25,False,0.0397513395390424,-0.112426344207817,,"Skirmish at Mitchell's Creek, Fla.",Skirmish,0,0,0
209,,1863-11-08,1863-11-08,False,0.0250792155595955,-0.0742715004534758,,"Skirmish at Bayou Tunica, or Tunica Bend, La.",Skirmish,0,0,0
210,,1865-03-25,1865-03-25,False,0.218711905296386,-0.617685825073161,,"Action at Canoe Creek or Bluff Springs, Fla.",Skirmish,0,0,0
211,,1865-03-25,1865-03-25,False,0.30028734979484,-0.845941007344667,,"Skirmish at Escambia River, Fla.",Skirmish,0,0,0
212,,1864-05-17,1864-05-17,False,0.197478466174573,-0.587750678753578,,Skirmish at Yellow Bayou.,Skirmish,0,0,0
213,LA023,1864-05-18,1864-05-18,False,0.275521744893437,-0.820029118665185,,Engagement at Yellow Bayou,Battle,815,315,500
214,,1864-06-08,1864-06-08,False,0.0629093171544908,-0.186385419350372,,"Engagement at Simsport, La.",Battle,0,0,0
215,,1863-05-18,1863-05-18,False,0.219753270004505,-0.65389369371877,,"Affair near Cheneyville, La.",Skirmish,0,0,0
216,,1863-05-20,1863-05-20,False,0.114175264260914,-0.339737767166583,,"Skirmish near Cheneyville, La.",Skirmish,0,0,0
217,,1864-07-23,1864-07-23,False,0.164428920209335,-0.461976694688355,,"Skirmish near Pollard, Ala.",Skirmish,0,0,0
218,,1864-05-17,1864-05-17,False,0.0475720303347263,-0.140990530309173,,"Action near Moreauville, LA",Skirmish,0,0,0
219,,1864-05-02,1864-05-02,False,0.0138017814179755,-0.0410426891698155,,"Skirmish at Wells' Plantation, LA",Skirmish,0,0,0
220,,1864-05-06,1864-05-06,False,0.159789432771551,-0.475169677250683,,"Skirmish at Wells' Plantation, LA",Skirmish,0,0,0
221,LA022,1864-05-16,1864-05-16,False,0.240625487331009,-0.713161159264012,,Engagement at Mansura,Battle,0,0,0
222,,1864-03-15,1864-03-15,False,0.212099826095574,-0.628417134212371,,"Skirmish at Marksville Prairie, LA",Skirmish,0,0,0
223,,1863-08-05,1863-08-05,False,0.283583547253736,-0.831753828846721,,"Skirmish at Mount Pleasant, Miss.",Skirmish,0,0,0
224,,1863-08-27,1863-08-27,False,0.0742760429546714,-0.217852494326317,,"Skirmish at Mount Pleasant, Miss.",Skirmish,0,0,0
225,,1863-12-28,1863-12-28,False,0.261038983259028,-0.765630361516296,,Skirmish at Mount Pleasant. Miss.,Skirmish,0,0,0
226,,1864-01-25,1864-01-25,False,0.268068966056985,-0.786249382491076,,"Skirmish at Mount Pleasant, Miss.",Skirmish,0,0,0
227,,1864-05-22,1864-05-22,False,0.2300728623835,-0.674806370307434,,"Skirmish near Mount Pleasant, Miss.",Skirmish,0,0,0
228,,1865-05-04,1865-05-04,False,0.26710892550116,-0.758035501760223,Citronelle,Surrender of the Confederate forces at Citronelle,Surrender,12000,0,12000
229,,1864-05-02,1864-05-02,False,0.213493494643117,-0.632855961361974,,"Skirmish at Wilson's Landing, LA",Skirmish,0,0,0
230,,1864-05-14,1864-05-14,False,0.173095931679269,-0.513105996198383,,"Skirmish at Wilson's Landing, LA",Skirmish,0,0,0
231,,1864-05-15,1864-05-15,False,0.245276214704804,-0.725445841683279,,"Skirmish at Avoyelles, or Marksville, Prairie, LA",Skirmish,0,0,0
232,,1864-05-06,1864-05-07,False,0.148855144822349,-0.441873115736676,,"Skirmishes at Bayou Lamourie, LA",Skirmish,0,0,0
233,,1864-05-12,1864-05-12,False,0.0834698888771548,-0.247778468875634,,"Skirmish at Bayou Lamourie, LA",Skirmish,0,0,0
234,,1863-06-08,1863-06-08,False,0.267870224981465,-0.700823393025393,,"Affair near Brunswick, Ga.",Skirmish,0,0,0
235,,1864-03-14,1864-03-14,False,0.0291484982915424,-0.0860723801464085,,"Capture of Fort De Russy, LA",Skirmish,317,48,269
236,,1863-05-04,1863-05-04,False,0.283232108693249,-0.8361051513575,,"Engagement at Fort De Russy, Red River, LA",Battle,0,0,0
237,,1863-05-04,1863-05-04,False,0.0448356942565789,-0.132320797394826,,"Engagement at Fort De Russy, Red River, La.",Battle,0,0,0
238,,1864-05-01,1864-05-04,False,0.105279857941481,-0.311882217118511,,Skirmishes at Governor Moore's Plantation.,Skirmish,0,0,0
239,,1864-05-08,1864-05-08,False,0.0180336882692757,-0.0533689315921436,,"Skirmish at Bayou Robert, LA",Skirmish,0,0,0
240,,1864-04-26,1864-05-13,False,0.117306173055081,-0.346341067102031,,"Skirmishes about Alexandria, LA",Skirmish,0,0,0
241,,1864-03-20,1864-03-20,False,0.0313172003385348,-0.0924760313787861,,"Skirmish at Bayou Rapides, LA",Skirmish,0,0,0
242,,1864-04-24,1864-04-24,False,0.132745383540904,-0.391874169384919,,"Skirmish at Pineville, La.",Skirmish,0,0,0
243,,1863-06-11,1863-06-11,False,0.245763208110474,-0.637973727490184,,"Attack on Darien, Ga.",Skirmish,0,0,0
244,,1864-03-21,1864-03-21,False,0.13309352724707,-0.393389505298823,,"Affair at Henderson's Hill, LA",Skirmish,0,0,0
245,,1865-04-11,1865-04-11,False,0.0804301904864287,-0.224681701883972,,"Skirmish near Mount Pleasant between Blakely and Claiborne, AL",Skirmish,0,0,0
246,,1864-04-25,1864-04-25,False,0.148929062831174,-0.439660759718449,,"Skirmish at Cotile Landing, LA",Skirmish,0,0,0
247,,1864-05-06,1864-05-06,False,0.312145359421134,-0.920351133152304,,"Skirmish at Boyce's Plantation, LA",Skirmish,0,0,0
248,,1862-11-18,1862-11-18,False,0.0606001374717612,-0.156792110353358,,"Skirmish on Doboy River, Ga.",Skirmish,0,0,0
249,,1865-03-24,1865-03-24,False,0.0496555456874952,-0.137358880190825,,"Affair near Evergreen, Ala.",Skirmish,0,0,0
250,LA021,1864-04-23,1864-04-23,False,0.194475070522788,-0.573218280576964,,Battle of Monett's Ferry,Battle,200,200,0
251,,1863-07-31,1863-07-31,False,0.144495350133032,-0.418984708505172,,"Skirmish at Saint Catharine's Creek, near Natchez, Miss.",Skirmish,0,0,0
252,,1864-04-26,1864-04-27,False,0.188941247750328,-0.55573175943919,,Engagement at junction of the Cane and Red Rivers.,Battle,0,0,0
253,,1862-11-07,1862-11-07,False,0.30827629871952,-0.795547932007038,,"Skirmish at Spaulding's, on Sapello River, Ga.",Skirmish,0,0,0
254,,1864-04-22,1864-04-24,False,0.0540696137685786,-0.159267722838947,,"Skirmishes at and near Cloutierville, LA",Skirmish,0,0,0
255,,1863-11-11,1863-11-11,False,0.047288742141267,-0.136987157840378,,"Skirmish near Natchez, Miss.",Skirmish,0,0,0
256,,1863-12-07,1863-12-07,False,0.273621784507863,-0.792634121478035,,"Skirmish during operations about Natchez, Miss.",Skirmish,0,0,0
257,,1864-04-25,1864-04-25,False,0.0604972688278213,-0.175249933463477,,"Skirmish near Natchez, Miss.",Skirmish,0,0,0
258,,1863-09-14,1863-09-14,False,0.112402659628899,-0.325612086339835,,"Attack on Vidalia, La.",Skirmish,0,0,0
259,,1864-02-07,1864-02-07,False,0.278732156948135,-0.807441384870491,,"Skirmish at Vidalia, La.",Skirmish,0,0,0
260,,1864-07-22,1864-07-22,False,0.10604278536265,-0.307188572736782,,"Skirmish near Vidalia, La.",Skirmish,0,0,0
261,,1863-04-29,1863-04-29,False,0.133492960998185,-0.38231898473531,,"Skirmish at Brookhaven, Miss.",Skirmish,0,0,0
262,,1863-07-18,1863-07-18,False,0.30842626411903,-0.883321601992897,,"Skirmish at Brookhaven, MS",Skirmish,0,0,0
263,,1862-09-19,1862-09-19,False,0.00518914036483772,-0.0147581760231836,,"Skirmish at Prentiss, Miss.",Skirmish,0,0,0
264,,1863-09-02,1863-09-02,False,0.162828373457079,-0.472630898258592,,"Skirmish at Trinity, LA",Skirmish,0,0,0
265,,1864-08-17,1864-08-17,False,0.302167669192622,-0.777437515676476,,"Skirmish at South Newport, Ga.",Skirmish,0,0,0
266,,1863-04-28,1863-04-28,False,0.201236330279056,-0.576687678503859,,"Skirmish at Union Church, Miss.",Skirmish,0,0,0
267,,1864-07-30,1864-07-30,False,0.22688900883634,-0.650201161999069,,"Skirmish at Union Church, MS",Skirmish,0,0,0
268,,1863-11-22,1863-11-22,False,0.221636749651525,-0.636437645030505,,"Skirmish at Fayette, Miss.",Skirmish,0,0,0
269,,1863-12-22,1863-12-22,False,0.228119216524205,-0.655052274404574,,"Skirmish at Fayette, Miss.",Skirmish,0,0,0
270,,1863-05-10,1863-05-10,False,0.0413360308030984,-0.11979817182151,,"Attack on Fort Beauregard, La.",Skirmish,0,0,0
271,,1864-04-02,1864-04-02,False,0.151502762169204,-0.445821746523635,,Skirmish at Crump's Hill.,Skirmish,0,0,0
272,,1864-04-14,1864-04-14,False,0.128733330500494,-0.376824965732532,,"Skirmish at Bayou Saline, LA",Skirmish,0,0,0
273,,1864-03-31,1864-03-31,False,0.137557751424614,-0.403135475216938,,"Skirmish at Natchitoches, LA",Skirmish,0,0,0
274,,1864-04-05,1864-04-05,False,0.127425847102718,-0.373442273479059,,"Skirmish at Natchitoches, LA",Skirmish,0,0,0
275,,1864-04-20,1864-04-21,False,0.0624151916674586,-0.182917921331439,,"Skirmishes about Natchitoches, LA",Skirmish,0,0,0
276,,1864-05-05,1864-05-05,False,0.210763677823163,-0.617677408490315,,"Skirmish at Natchitoches, LA",Skirmish,0,0,0
277,,1863-09-04,1863-09-04,False,0.00029685151542633,-0.000857896373347936,,"Skirmish Harrisonburg, LA",Skirmish,0,0,0
278,,1864-04-20,1864-04-20,False,0.187132633403039,-0.537638613159066,,"Skirmish at Waterproof, La.",Skirmish,0,0,0
279,,1864-04-03,1864-04-03,False,0.061843477520916,-0.180937571358681,,"Skirmish at Grand Ecore, LA",Skirmish,0,0,0
280,,1864-04-16,1864-04-16,False,0.269824433308182,-0.789434546909221,,"Skirmish at Grand Ecore, LA",Skirmish,0,0,0
281,,1864-04-29,1864-04-29,False,0.190761515346408,-0.55811747138261,,"Skirmish at Grand Ecore, LA",Skirmish,0,0,0
282,LA019,1864-04-09,1864-04-09,False,0.211102667074421,-0.620399690119343,Pleasant Hill,Engagement at Pleasant Hill,Battle,3100,1100,2000
283,,1864-06-03,1864-06-03,False,0.18371222867962,-0.467495557211368,,"Capture of U.S. gun-boat Water Witch in Ossabaw Sound, Ga.",Skirmish,0,0,0
284,,1864-12-16,1864-12-16,False,0.098569078423512,-0.252547081814614,,"Skirmish at Hinesville, GA",Skirmish,0,0,0
285,,1863-12-17,1863-12-17,False,0.152099427685174,-0.435371034095637,,"Skirmish at Rodney, Miss.",Skirmish,0,0,0
286,,1863-12-24,1863-12-24,False,0.210219261905795,-0.601733871294961,,"Skirmish at Rodney, Miss.",Skirmish,0,0,0
287,,1864-03-04,1864-03-04,False,0.0268041842177882,-0.0767245845601953,,"Skirmish at Rodney, Miss.",Skirmish,0,0,0
288,,1864-04-07,1864-04-07,False,0.0638705444924625,-0.187306991938333,,"Skirmish at Wilson's Plantation, near Pleasant Hill.",Skirmish,0,0,0
289,,1864-03-26,1864-03-26,False,0.266071411513505,-0.776951549797855,,"Skirmish at Campti, LA",Skirmish,0,0,0
290,,1864-04-04,1864-04-04,False,0.065694443353935,-0.191833460372937,,"Skirmish at Campti, LA",Skirmish,0,0,0
291,,1863-01-27,1863-01-27,False,0.286248871668991,-0.728830558434345,,"Naval attack on Fort McAllister, Genesis Point, Ga.",Skirmish,0,0,0
292,,1863-02-01,1863-02-01,False,0.214060841464855,-0.545029511257482,,"Naval attack on Fort McAllister, Genesis Point, Ga.",Skirmish,0,0,0
293,,1863-02-28,1863-02-28,False,0.170116206639187,-0.433140187280613,,"Naval attack on Fort McAllister, Ga.",Skirmish,0,0,0
294,GA002,1863-03-03,1863-03-03,False,0.0615575837539434,-0.156734410450833,,"Naval attack on Fort McAllister, Ga.",Skirmish,0,0,0
295,,1863-03-09,1863-03-09,False,0.30892222777848,-0.78656016518706,,"Affair at Fort McAllister, Ga.",Skirmish,0,0,0
296,GA028,1864-12-13,1864-12-13,False,0.228377557761845,-0.581463939602365,,"Engagement at Fort McAllister, GA",Battle,205,134,71
297,,1863-02-28,1863-02-28,False,0.296969032425333,-0.755855120043588,,Destruction of the Confederate steamer Nashville.,Skirmish,0,0,0
298,LA020,1864-04-12,1864-04-13,False,0.0544775847947466,-0.159227335388211,,Engagement at Blair's  Landing,Battle,7,7,0
299,,1863-06-17,1863-06-17,False,0.13325583838461,-0.33789199327542,,"Capture of the C. S. steamer Atlanta , in Warsaw Sound, Ga.",Skirmish,0,0,0
300,MS006,1863-05-01,1863-05-01,False,0.170561128597971,-0.486045474489944,,Battle of Port Gibson,Battle,1707,875,832
301,,1864-04-08,1864-04-08,False,0.142666968162736,-0.417931608300197,,"Skirmish at Bayou De Paul , near Pleasant Hill.",Skirmish,0,0,0
302,,1863-12-26,1863-12-26,False,0.0592428142790586,-0.1686416602567,,"Skirmish at Port Gibson, Miss.",Skirmish,0,0,0
303,,1864-07-14,1864-07-14,False,0.154442783728678,-0.439639604897658,,"Skirmish near Port Gibson, MS",Skirmish,0,0,0
304,,1864-09-30,1864-09-30,False,0.128972214554517,-0.367134624749677,,"Skirmish at Port Gibson, MS",Skirmish,0,0,0
305,,1863-05-11,1863-05-11,False,0.0396291718703327,-0.11195192476624,,"Raid on the New Orleans and Jackson Railroad, near Crystal Springs, Miss.",Skirmish,0,0,0
306,LA018,1864-04-08,1864-04-08,False,0.192682580390001,-0.563790373266407,Mansfield ,Battle of Mansfield ,Battle,5017,3517,1500
307,,1862-01-26,1862-01-28,False,0.0339489509515,-0.0858961845507634,,"Reconnaissance to Wilmington Narrows, Ga.; naval engagement.",Skirmish,0,0,0
308,,1862-04-10,1862-04-10,False,0.119447831996927,-0.301687920186024,,"Bombardment and capture of Fort Pulaski, Ga.",Battle,365,1,364
309,,1862-05-26,1862-05-26,False,0.0744519884113434,-0.211659102745206,,"Affair at Grand Gulf, Miss.",Skirmish,0,0,0
310,MS004,1862-06-09,1862-06-09,False,0.0239656197080276,-0.0681286975103558,,"Engagement at Grand Gulf, Miss.",Battle,80,80,0
311,,1863-03-31,1863-03-31,False,0.123928556261295,-0.352348920542603,,"Engagement at Grand Gulf, Miss.",Battle,0,0,0
312,,1864-01-18,1864-01-18,False,0.207374428332937,-0.5895162552412,,"Skirmish at Grand Gulf, Miss.",Skirmish,0,0,0
313,,1864-07-16,1864-07-16,False,0.253809678748078,-0.721520645348413,,"Skirmish near Grand Gulf, MS",Skirmish,0,0,0
314,,1862-03-30,1862-03-30,False,0.0158327056819635,-0.0400293187578703,,"Affairs on Wilmington and Whitemarsh Islands, Ga.",Skirmish,0,0,0
315,,1862-03-31,1862-03-31,False,0.20064688047351,-0.507289031804346,,"Affairs on Wilmington and Whitemarsh Islands, Ga.",Skirmish,0,0,0
316,,1864-02-22,1864-02-22,False,0.270883258466255,-0.68487893582889,,"Skirmish at Whitemarsh Island, Ga.",Skirmish,0,0,0
317,,1863-04-29,1863-04-29,False,0.0227392649235129,-0.0646336141596282,,"Bombardment of Grand Gulf, Miss., and passage of the batteries",Battle,0,0,0
318,,1862-04-16,1862-04-16,False,0.0150580615845164,-0.0380676105011886,,"Skirmish on Whitemarsh Island, Ga.",Skirmish,0,0,0
319,,1863-03-19,1863-03-19,False,0.30075732077618,-0.854771067394167,,Passage of the Grand Gulf batteries by the Hartford and Monongahela.,Skirmish,0,0,0
320,,1862-02-15,1862-02-15,False,0.230297916463141,-0.58129372759509,,"Action at Venus Point, Ga.",Skirmish,0,0,0
321,,1862-08-10,1862-08-10,False,0.141437733247576,-0.357072671636331,,"Capture of the Confederate steamer General Lee in the Savannah River, Ga.",Skirmish,0,0,0
322,,1864-12-09,1864-12-09,False,0.145127199760841,-0.367096304400667,,"Skirmish at Ogeechee Canal, GA",Skirmish,0,0,0
323,,1864-12-10,1864-12-10,False,0.309607231540822,-0.782974017858944,,"Skirmish near Savannah, GA",Skirmish,0,0,0
324,,1864-12-11,1864-12-21,False,0.0490322058180028,-0.123943025560564,,"Investment of Savannah, GA",Battle,0,0,0
325,,1864-02-04,1864-02-04,False,0.133824737920699,-0.38377949226274,,"Skirmish at Columbia, La.",Skirmish,0,0,0
326,,1864-09-16,1864-09-16,False,0.293631522324802,-0.842069697285152,,"Skirmish at Columbia, LA",Skirmish,0,0,0
327,,1863-05-09,1863-05-10,False,0.0266466803690217,-0.0752059933371725,,"Skirmishes at and near Utica, Miss.",Skirmish,0,0,0
328,,1864-07-13,1864-07-13,False,0.273141094481106,-0.770897051609293,,"Skirmish near Utica, MS",Skirmish,0,0,0
329,,1864-12-09,1864-12-09,False,0.14780846610693,-0.374477875878771,,"Skirmish between Eden and Peeler Stations, GA",Skirmish,0,0,0
330,,1864-12-08,1864-12-08,False,0.00576645549479525,-0.0146473126012135,,"Skirmish near Bryan Court-House, GA",Skirmish,0,0,0
331,,1864-12-12,1864-12-12,False,0.319408451391472,-0.806152257370174,,"Capture of the C. S. Steamer Resolute, GA",Skirmish,0,0,0
332,,1863-05-13,1863-05-13,False,0.0576337715902313,-0.162693650799423,,"Skirmish at Hall's Ferry, Miss.",Skirmish,0,0,0
333,,1863-01-31,1863-01-31,False,0.067970223179967,-0.170830080539341,,"Affair on Bull Island, S.C.",Skirmish,0,0,0
334,,1864-12-07,1864-12-07,False,0.144319797470351,-0.365007654605493,,"Skirmish at Jenks' Bridge, Ogeechee River, GA",Skirmish,0,0,0
335,,1864-12-09,1864-12-09,False,0.192858473521635,-0.486839602471712,,"Skirmish at Monteith Swamp, GA",Skirmish,0,0,0
336,,1863-04-22,1863-04-22,False,0.136085717089703,-0.384343455442186,,Passage of the Vicksburg and Warrenton batteries by transports,Skirmish,0,0,0
337,,1863-04-05,1863-04-05,False,0.19130238051039,-0.541173607283418,,"Skirmish near New Carthage, La.",Skirmish,0,0,0
338,,1863-05-18,1863-05-21,False,0.242454019894798,-0.607897852293302,,Skirmish on Pope's Island.,Skirmish,0,0,0
339,,1864-12-04,1864-12-04,False,0.211051078931065,-0.53297586175295,,"Skirmish at the Little Ogeechee River, GA",Skirmish,0,0,0
340,,1864-12-05,1864-12-05,False,0.282782236953479,-0.714121468566079,,"Skirmish at the Little Ogeechee River, GA",Skirmish,0,0,0
341,,1862-10-18,1862-10-18,False,0.261956807755211,-0.657210476569203,,"Affair at Kirk's Bluff, S.C.",Skirmish,0,0,0
342,,1863-05-18,1863-05-21,False,0.171293185650247,-0.429117726508456,,Torpedo operations in Skull Creek,Skirmish,0,0,0
343,,1862-09-24,1862-09-24,False,0.316197529528068,-0.792127045122061,,"Affair on Skull Creek, S.C.",Skirmish,0,0,0
344,,1863-05-13,1863-05-13,False,0.205412268942298,-0.578112993590817,,"Skirmish at Baldwin's Ferry, Miss.",Skirmish,0,0,0
345,,1863-09-11,1863-09-11,False,0.21277065999564,-0.598822474586103,,"Skirmish at Baldwin's Ferry, Big Black River, Miss.",Skirmish,0,0,0
346,MS007,1863-05-12,1863-05-12,False,0.196210968654056,-0.550481944474348,,Battle of Raymond,Battle,956,442,514
347,,1863-05-12,1863-05-12,False,0.0493511625272438,-0.138446294275965,,"Skirmish at Fourteen-Mile Creek, Miss.",Skirmish,0,0,0
348,,1861-11-07,1861-11-07,False,0.246596696858393,-0.616803367140849,,"Forts Beauregard and Walker, Port Royal Bay, S.C., captured by U.S. Navy.",Battle,0,0,0
349,,1862-08-21,1862-08-21,False,0.182158231753545,-0.456223134844893,,"Affair on Pinckney Island, S.C.",Skirmish,0,0,0
350,,1863-05-13,1863-05-13,False,0.174136619707093,-0.487687296876213,,"Skirmish at Mississippi Springs, Miss.",Skirmish,0,0,0
351,,1863-07-19,1863-07-19,False,0.0126381347081363,-0.0352388475499229,,"Action at Brandon, MS",Skirmish,0,0,0
352,,1864-02-07,1864-02-07,False,0.263605768712903,-0.735010641323037,,"Skirmish at Brandon, MS",Skirmish,0,0,0
353,,1865-04-10,1865-04-10,False,0.148487061932088,-0.39844137620096,,"Skirmish at Lowndesborough, Ala.",Skirmish,0,0,0
354,,1863-12-07,1863-12-07,False,0.218849469743661,-0.60782619711475,,"Skirmish at Independence, Miss.",Skirmish,0,0,0
355,,1865-01-03,1865-01-03,False,0.163091861984889,-0.409573385554241,,"Skirmish near Hardeeville, S.C.",Skirmish,0,0,0
356,,1863-05-14,1863-05-14,False,0.16367784745204,-0.457215616586831,,Engagement at Jackson,Battle,1647,307,1340
357,,1863-07-09,1863-07-09,False,0.318157393006909,-0.88831608077765,,"Skirmish near Jackson, MS",Skirmish,0,0,0
358,,1863-07-10,1863-07-17,False,0.300898492605771,-0.840128111238502,,Investment and capture of Jackson.,Skirmish,0,0,0
359,,1864-02-05,1864-02-05,False,0.0224070386393577,-0.0625619054702128,,"Skirmish at Jackson, MS",Skirmish,0,0,0
360,,1864-03-03,1864-03-03,False,0.104325003300069,-0.291282176984082,,"Skirmish at Jackson, MS",Skirmish,0,0,0
361,,1865-04-10,1865-04-10,False,0.0694920919673561,-0.186734122044457,,"Skirmish near Benton, Ala.",Skirmish,0,0,0
362,,1864-03-31,1864-03-31,False,0.303831437992977,-0.759557919835223,,Affair at Spring Island. S.C.,Skirmish,0,0,0
363,,1863-06-10,1863-06-10,False,0.167939774504349,-0.470653549095166,,"Skirmish at Edwards Station, Miss.",Skirmish,0,0,0
