BattlefieldCode,UnitCode,Comment,companies,batteries,detachment,section
VA065,UPA0069RI,,,,,
VA065,UPA0072RI,,,,,
VA065,UPA0081RI,,,,,
VA065,UPA0082RI,,,,,
VA065,UPA0084RI,,,,,
VA065,UPA0087RI,,,,,
VA065,UPA0093RI,,,,,
VA065,UPA0095RI,,,,,
VA065,UPA0096RI,,,,,
VA065,UPA0098RI,,,,,
VA065,UPA0105RI,,,,,
VA065,UPA0106RI,,,,,
VA065,UPA0110RI,,,,,
VA065,UPA0116RI,,,,,
VA065,UPA0119RI,,,,,
VA065,UPA0138RI,,,,,
VA065,UPA0139RI,,,,,
VA065,UPA0140RI,,,,,
VA065,UPA0141RI,,,,,
VA065,UPA0145RI,,,,,
VA065,UPA0148RI,,,,,
VA065,UPA0183RI,,,,,
VA065,UPA0184RI,,,,,
VA065,URI0001RAL,"Batteries ""A,"" ""B,"" ""C,"" ""E"" and ""G"" ",,5,,
VA065,URI0002RI,,,,,
VA065,UUR0001RS,,,,,
VA065,UUR0002RS,,,,,
VA065,UUR0004RA,"Battery ""K""",,1,,
VA065,UUR0005RA,"Batteries ""C & I,"" ""E"" and ""M"" ",,3,,
VA065,UVT0001RAH,,,,,
VA065,UVT0002RI,,,,,
VA065,UVT0003RI,,,,,
VA065,UVT0004RI,,,,,
VA065,UVT0005RI,,,,,
VA065,UVT0006RI,,,,,
VA065,UVT0010RI,,,,,
VA065,UWI0005RI,,,,,
VA065,UWV0007RI,,,,,
VA067,UCT0001RC,,,,,
VA067,UDC0001RC,,,,,
VA067,UIN0003RC,,,,,
VA067,UNH0001RC,,,,,
VA067,UNY0002RC01,,,,,
VA067,UNY0003RC01,,,,,
VA067,UNY0005RC,,,,,
VA067,UNY0008RC,,,,,
VA067,UNY0022RC,,,,,
VA067,UOH0002RC,,,,,
VA067,UPA0005RC,,,,,
VA067,UPA0011RC,,,,,
VA067,UUR0001RA,"Batteries ""B"" and ""K""",,2,,
VA067,UUR0004RA,"Batteries ""C"" and ""E""",,2,,
VA067,UVT0001RC,,,,,
VA068,UCT0001RC,,,,,
VA068,UDC0001RC,,,,,
VA068,UIN0003RC,,,,,
VA068,UNH0001RC,,,,,
VA068,UNY0002RC01,,,,,
VA068,UNY0003RC01,,,,,
VA068,UNY0005RC,,,,,
VA068,UNY0008RC,,,,,
VA068,UNY0022RC,,,,,
VA068,UOH0002RC,,,,,
VA068,UPA0005RC,,,,,
VA068,UPA0011RC,,,,,
VA068,UUR0001RA,"Batteries ""B"" and ""K""",,2,,
VA068,UUR0004RA,"Batteries ""C"" and ""E""",,2,,
VA068,UVT0001RC,,,,,
VA069,CSC0001R005,,,,,
VA069,CSC0007BI,,,,,
VA069,CSC0011RIV,,,,,
VA069,CSC0012RI,,,,,
VA069,CSC0013RI,,,,,
VA069,CSC0014RI,,,,,
VA069,CSC0021RI,,,,,
VA069,CSC0027RI,,,,,
VA069,UCT0009RI,,,,,
VA069,UCT0010RI,,,,,
VA069,UCT0014RI,,,,,
VA069,UDC0001RC,,,,,
VA069,UDE0001RI01,,,,,
VA069,UDE0002RI,,,,,
VA069,UIN0020RI,,,,,
VA069,UMA0001CS,,,,,
VA069,UMA0001RAH,,,,,
VA069,UMA0001RC,,,,,
VA069,UMA0010YAL,,,,,
VA069,UMA0011RI,,,,,
VA069,UMA0019RI,,,,,
VA069,UMA0020RI,,,,,
VA069,UMA0026RI,,,,,
VA069,UMA0028RI,,,,,
VA069,UMD0001RC01,,,,,
VA069,UME0001RAH,,,,,
VA069,UME0001RC,,,,,
VA069,UME0011RI,,,,,
VA069,UME0012RI,,,,,
VA069,UME0014RI,,,,,
VA069,UME0017RI,,,,,
VA069,UME0019RI,,,,,
VA069,UMI0001RC01,,,,,
VA069,UMI0005RC,,,,,
VA069,UMI0006RC,,,,,
VA069,UMI0007RC,,,,,
VA069,UMN0001RI,,,,,
VA069,UNH0001YAL,,,,,
VA069,UNH0005RI,,,,,
VA069,UNH0014RI,,,,,
VA069,UNJ00000AL,"Batteries ""A"" and ""C""",,2,,
VA069,UNJ0001RC,,,,,
VA069,UNJ0005RI,,,,,
VA069,UNJ0006RI,,,,,
VA069,UNJ0007RI,,,,,
VA069,UNJ0008RI,,,,,
VA069,UNJ0011RI,,,,,
VA069,UNJ0012RI,,,,,
VA069,UNY0001RAL,"Battery ""G""",,1,,
VA069,UNY0002RAH,,,,,
VA069,UNY0003RC01,,,,,
VA069,UNY0004RAH,"Cos ""D"" and ""L""",2,,,
VA069,UNY0004RC,,,,,
VA069,UNY0006RC,,,,,
VA069,UNY0007RAH,,,,,
VA069,UNY0008RAH,,,,,
VA069,UNY0009RC,,,,,
VA069,UNY0010RC,,,,,
VA069,UNY0010RI,,,,,
VA069,UNY0011YAL,,,,,
VA069,UNY0012YAL,,,,,
VA069,UNY0019RC,,,,,
VA069,UNY0039RI,,,,,
VA069,UNY0040RI,,,,,
VA069,UNY0050RE,,,,,
VA069,UNY0052RI,,,,,
VA069,UNY0057RI,,,,,
VA069,UNY0059RI,,,,,
VA069,UNY0061RI,,,,,
VA069,UNY0063RI,,,,,
VA069,UNY0064RI,,,,,
VA069,UNY0066RI,,,,,
VA069,UNY0069RI,,,,,
VA069,UNY0072RI,,,,,
VA069,UNY0073RI,,,,,
VA069,UNY0074RI,,,,,
VA069,UNY0086RI,,,,,
VA069,UNY0088RI,,,,,
VA069,UNY0093RI,,,,,
VA069,UNY0100RI,,,,,
VA069,UNY0108RI,,,,,
VA069,UNY0111RI,,,,,
VA069,UNY0120RI,,,,,
VA069,UNY0124RI,,,,,
VA069,UNY0125RI,,,,,
VA069,UNY0126RI,,,,,
VA069,UNY0152RI,,,,,
VA069,UNY0155RI,,,,,
VA069,UNY0164RI,,,,,
VA069,UNY0170RI,,,,,
VA069,UNY0182RI,,,,,
VA069,UOH0004RI01,,,,,
VA069,UOH0006RC,,,,,
VA069,UPA0001RAL,"Battery ""F""",,1,,
VA069,UPA0001RC,,,,,
VA069,UPA0002RC,,,,,
VA069,UPA0004RC,,,,,
VA069,UPA0005RC,,,,,
VA069,UPA0006RC,,,,,
VA069,UPA0008RC,,,,,
VA069,UPA0011RC,,,,,
VA069,UPA0013RC,,,,,
VA069,UPA0016RC,,,,,
VA069,UPA0017RC,,,,,
VA069,UPA0053RI,,,,,
VA069,UPA0057RI,,,,,
VA069,UPA0063RI,,,,,
VA069,UPA0069RI,,,,,
VA069,UPA0072RI,,,,,
VA069,UPA0081RI,,,,,
VA069,UPA0084RI,,,,,
VA069,UPA0099RI,,,,,
VA069,UPA0105RI,,,,,
VA069,UPA0106RI,,,,,
VA069,UPA0110RI,,,,,
VA069,UPA0116RI,,,,,
VA069,UPA0140RI,,,,,
VA069,UPA0141RI,,,,,
VA069,UPA0145RI,,,,,
VA069,UPA0148RI,,,,,
VA069,UPA0183RI,,,,,
VA069,UPA0184RI,,,,,
VA069,URI0001RAL,"Batteries ""A"" and ""B""",,2,,
VA069,URI0001RC,,,,,
VA069,UUR0001RC01,,,,,
VA069,UUR0001RS,,,,,
VA069,UUR0002RA,"Batteries ""A,"" ""B & L,"" and ""D""",,3,,
VA069,UUR0002RC01,,,,,
VA069,UUR0002RS,,,,,
VA069,UUR0003RA,"Battery ""C""",,1,,
VA069,UUR0004RA,"Battery ""K""",,1,,
VA069,UUR0005RA,"Battery ""C & I""",,1,,
VA069,UUR0005RC,,,,,
VA069,UUR0006RC,,,,,
VA069,UVT0001RC,"Co ""M""",1,,,
VA069,UWI0036RI,,,,,
VA069,UWV0007RI,,,,,
VA070,CSC0022RI,,,,,
VA070,CSC0023RI,,,,,
VA070,CSC0026RI,,,,,
VA070,UIN0013RI,,,,,
VA070,UMA0011YAL1,,,,,
VA070,UMA0014YAL,,,,,
VA070,UMA0021RI,,,,,
VA070,UMA0029RI,,,,,
VA070,UMA0036RI,,,,,
VA070,UMA0057RI,,,,,
VA070,UMA0058RI,,,,,
VA070,UMA0059RI,,,,,
VA070,UMD0002RI01,,,,,
VA070,UMD0003RI,,,,,
VA070,UME0009RI,,,,,
VA070,UME0031RI,,,,,
VA070,UME0032RI,,,,,
VA070,UMI0001RS,,,,,
VA070,UMI0002RI,,,,,
VA070,UMI0008RI,,,,,
VA070,UMI0020RI,,,,,
VA070,UMI0027RI,,,,,
VA070,UNH0004RI,,,,,
VA070,UNH0006RI,,,,,
VA070,UNH0009RI,,,,,
VA070,UNH0011RI,,,,,
VA070,UNJ0003RC,,,,,
VA070,UNY0002R0T,,,,,
VA070,UNY0003RI,,,,,
VA070,UNY0014RAH,,,,,
VA070,UNY0019YAL,,,,,
VA070,UNY0024RC,,,,,
VA070,UNY0027YAL,,,,,
VA070,UNY0034YAL,,,,,
VA070,UNY0046RI,,,,,
VA070,UNY0048RI,,,,,
VA070,UNY0051RI,,,,,
VA070,UNY0109RI,,,,,
VA070,UNY0112RI,,,,,
VA070,UNY0115RI,,,,,
VA070,UNY0117RI,,,,,
VA070,UNY0142RI,,,,,
VA070,UNY0147RI,,,,,
VA070,UOH0013RC,,,,,
VA070,UOH0060RI01,,,,,
VA070,UPA0002RAH2,,,,,
VA070,UPA000DYAL,,,,,
VA070,UPA0045RI,,,,,
VA070,UPA0048RI,,,,,
VA070,UPA0050RI,,,,,
VA070,UPA0051RI,,,,,
VA070,UPA0076RI,,,,,
VA070,UPA0097RI,,,,,
VA070,UPA0100RI,,,,,
VA070,URI0004RI,,,,,
VA070,URI0007RI,,,,,
VA070,UUR0008RI,,,,,
VA070,UUS0019RI00C,,,,,
VA070,UUS0023RI00C,,,,,
VA070,UUS0027RI00C,,,,,
VA070,UUS0028RI00C,,,,,
VA070,UUS0029RI00C,,,,,
VA070,UUS0030RI00C,,,,,
VA070,UUS0031RI00C,,,,,
VA070,UUS0039RI00C,,,,,
VA070,UUS0043RI00C,,,,,
VA070,UVT0003YAL,,,,,
VA070,UVT0017RI,,,,,
VA070,UWI0037RI,,,,,
VA070,UWI0038RI,,,,,
VA071,CSC0012RI,,,,,
VA071,CSC0013RI,,,,,
VA071,CSC0014RI,,,,,
VA071,UCT0001YAL,,,,,
VA071,UCT0006RI,,,,,
VA071,UCT0007RI,,,,,
VA071,UCT0010RI,,,,,
VA071,UCT0014RI,,,,,
VA071,UCT0029RI00C,,,,,
VA071,UDC0001RC,,,,,
VA071,UDE0001RI01,,,,,
VA071,UDE0002RI,,,,,
VA071,UIL0039RI,,,,,
VA071,UIN0013RI,,,,,
VA071,UIN0020RI,,,,,
VA071,UMA0001CS,,,,,
VA071,UMA0001RAH,,,,,
VA071,UMA0001RC,,,,,
VA071,UMA0004RC,,,,,
VA071,UMA0011RI,,,,,
VA071,UMA0019RI,,,,,
VA071,UMA0020RI,,,,,
VA071,UMA0024RI,,,,,
VA071,UMA0028RI,,,,,
VA071,UMD0001RC01,,,,,
VA071,UME0001RAH,,,,,
VA071,UME0001RC,,,,,
VA071,UME0009RI,,,,,
VA071,UME0011RI,,,,,
VA071,UME0017RI,,,,,
VA071,UME0019RI,,,,,
VA071,UMI0005RI,,,,,
VA071,UMI0007RI,,,,,
VA071,UMI0026RI,,,,,
VA071,UMN0001RI,,,,,
VA071,UNH0001YAL,,,,,
VA071,UNH0003RI,,,,,
VA071,UNH0004RI,,,,,
VA071,UNH0005RI,,,,,
VA071,UNH0007RI,,,,,
VA071,UNJ00000AL,"Batteries ""B"" and ""D""",,2,,
VA071,UNJ0001RC,,,,,
VA071,UNJ0005RI,,,,,
VA071,UNJ0006RI,,,,,
VA071,UNJ0007RI,,,,,
VA071,UNJ0008RI,,,,,
VA071,UNJ0011RI,,,,,
VA071,UNJ0012RI,,,,,
VA071,UNY0001RAL,"Battery ""G""",,1,,
VA071,UNY0002RAH,,,,,
VA071,UNY0004RAH,,,,,
VA071,UNY0007RAH,,,,,
VA071,UNY0007RI01,,,,,
VA071,UNY0008RAH,,,,,
VA071,UNY0010RC,,,,,
VA071,UNY0010RI,,,,,
VA071,UNY0011YAL,,,,,
VA071,UNY0016RAH,,,,,
VA071,UNY0039RI,,,,,
VA071,UNY0040RI,,,,,
VA071,UNY0047RI,,,,,
VA071,UNY0048RI,,,,,
VA071,UNY0052RI,,,,,
VA071,UNY0057RI,,,,,
VA071,UNY0059RI,,,,,
VA071,UNY0061RI,,,,,
VA071,UNY0063RI,,,,,
VA071,UNY0064RI,,,,,
VA071,UNY0066RI,,,,,
VA071,UNY0069RI,,,,,
VA071,UNY0072RI,,,,,
VA071,UNY0073RI,,,,,
VA071,UNY0086RI,,,,,
VA071,UNY0088RI,,,,,
VA071,UNY0093RI,,,,,
VA071,UNY0100RI,,,,,
VA071,UNY0108RI,,,,,
VA071,UNY0111RI,,,,,
VA071,UNY0115RI,,,,,
VA071,UNY0120RI,,,,,
VA071,UNY0124RI,,,,,
VA071,UNY0125RI,,,,,
VA071,UNY0126RI,,,,,
VA071,UNY0152RI,,,,,
VA071,UNY0155RI,,,,,
VA071,UNY0164RI,,,,,
VA071,UNY0169RI,,,,,
VA071,UNY0170RI,,,,,
VA071,UNY0182RI,,,,,
VA071,UOH0004RI01,,,,,
VA071,UOH0006RC,,,,,
VA071,UOH0062RI,,,,,
VA071,UOH0067RI,,,,,
VA071,UPA0001RAL,"Battery ""F""",,1,,
VA071,UPA0001RC,,,,,
VA071,UPA0002RC,,,,,
VA071,UPA0004RC,,,,,
VA071,UPA0008RC,,,,,
VA071,UPA0013RC,,,,,
VA071,UPA0016RC,,,,,
VA071,UPA0053RI,,,,,
VA071,UPA0057RI,,,,,
VA071,UPA0063RI,,,,,
VA071,UPA0069RI,,,,,
VA071,UPA0076RI,,,,,
VA071,UPA0081RI,,,,,
VA071,UPA0084RI,,,,,
VA071,UPA0085RI,,,,,
VA071,UPA0097RI,,,,,
VA071,UPA0099RI,,,,,
VA071,UPA0105RI,,,,,
VA071,UPA0106RI,,,,,
VA071,UPA0110RI,,,,,
VA071,UPA0116RI,,,,,
VA071,UPA0140RI,,,,,
VA071,UPA0141RI,,,,,
VA071,UPA0145RI,,,,,
VA071,UPA0148RI,,,,,
VA071,UPA0183RI,,,,,
VA071,UPA0184RI,,,,,
VA071,URI0001RAL,"Battery ""B""",,1,,
VA071,URI0003RAH,"Battery ""C""",,1,,
VA071,UUR0001RA,"Batteries ""C & D""",,2,,
VA071,UUR0001RS,,,,,
VA071,UUR0002RA,"Battery ""A""",,1,,
VA071,UUR0002RS,,,,,
VA071,UUR0004RA,"Battery ""K""",,1,,
VA071,UUS0007RI00C,,,,,
VA071,UUS0008RI00C,,,,,
VA071,UUS0009RI00C,,,,,
VA071,UWI0036RI,,,,,
VA071,UWV0007RI,,,,,
VA072,UDC0001RC,,,,,
VA072,UDE0003RI,,,,,
VA072,UDE0004RI,,,,,
VA072,UIN0007RI01,,,,,
VA072,UIN0019RI,,,,,
VA072,UMA0001RC,,,,,
VA072,UMA0003YAL,,,,,
VA072,UMA0005YAL,,,,,
VA072,UMA0009YAL,,,,,
VA072,UMA0011YAL1,,,,,
VA072,UMA0014YAL,,,,,
VA072,UMA0018RI,,,,,
VA072,UMA0021RI,,,,,
VA072,UMA0029RI,,,,,
VA072,UMA0032RI,,,,,
VA072,UMA0035RI,,,,,
VA072,UMA0036RI,,,,,
VA072,UMA0039RI,,,,,
VA072,UMA0056RI,,,,,
VA072,UMA0057RI,,,,,
VA072,UMA0058RI,,,,,
VA072,UMA0059RI,,,,,
VA072,UMD0001RI01,,,,,
VA072,UMD0002RI01,,,,,
VA072,UMD0003RI,,,,,
VA072,UMD0004RI02,,,,,
VA072,UMD0007RI,,,,,
VA072,UMD0008RI,,,,,
VA072,UMDPURNLC,,,,,
VA072,UMDPURNLI,,,,,
VA072,UME0016RI,,,,,
VA072,UME0020RI,,,,,
VA072,UME0031RI,,,,,
VA072,UME0032RI,,,,,
VA072,UMI0001RI01,,,,,
VA072,UMI0001RS,,,,,
VA072,UMI0002RI,,,,,
VA072,UMI0008RI,,,,,
VA072,UMI0016RI,,,,,
VA072,UMI0017RI,,,,,
VA072,UMI0020RI,,,,,
VA072,UMI0024RI,,,,,
VA072,UMI0027RI,,,,,
VA072,UNH0006RI,,,,,
VA072,UNH0009RI,,,,,
VA072,UNH0011RI,,,,,
VA072,UNJ0001RC,,,,,
VA072,UNY0001BS,,,,,
VA072,UNY0001RAL,"Batteries ""B,"" ""C,"" ""D,"" ""H"" and ""L""",,5,,
VA072,UNY0002R0T,,,,,
VA072,UNY0010RC,,,,,
VA072,UNY0014RAH,,,,,
VA072,UNY0015RAH,,,,,
VA072,UNY0015YAL,,,,,
VA072,UNY0019YAL,,,,,
VA072 ,UNY0024RC,,,,,
VA072,UNY0044RI,,,,,
VA072,UNY0046RI,,,,,
VA072,UNY0051RI,,,,,
VA072,UNY0076RI,,,,,
VA072,UNY0094RI,,,,,
VA072,UNY0095RI,,,,,
VA072,UNY0097RI,,,,,
VA072,UNY0104RI,,,,,
VA072,UNY0109RI,,,,,
VA072,UNY0140RI,,,,,
VA072,UNY0146RI,,,,,
VA072,UNY0147RI,,,,,
VA072,UNY0179RI,,,,,
VA072,UOH0006RC,,,,,
VA072,UOH0013RC,,,,,
VA072,UOH0060RI01,,,,,
VA072,UPA0001RAL,"Battery ""B""",,1,,
VA072,UPA0001RC,,,,,
VA072,UPA0002RAH2,,,,,
VA072,UPA0004RC,Detachment,,,1,
VA072,UPA0011RC,,,,,
VA072,UPA0011RI01,,,,,
VA072,UPA0045RI,,,,,
VA072,UPA0048RI,,,,,
VA072,UPA0050RI,,,,,
VA072,UPA0051RI,,,,,
VA072,UPA0056RI,,,,,
VA072,UPA0083RI,,,,,
VA072,UPA0088RI,,,,,
VA072,UPA0090RI,,,,,
VA072,UPA0091RI,,,,,
VA072,UPA0100RI,,,,,
VA072,UPA0107RI,,,,,
VA072,UPA0118RI,,,,,
VA072,UPA0121RI,,,,,
VA072,UPA0142RI,,,,,
VA072,UPA0143RI,,,,,
VA072,UPA0149RI,,,,,
VA072,UPA0150RI,,,,,
VA072,UPA0155RI,,,,,
VA072,UPA0157RI,,,,,
VA072,UPA0187RI,,,,,
VA072,UPA0190RI,,,,,
VA072,UPA0191RI,,,,,
VA072,URI0004RI,,,,,
VA072,URI0007RI,,,,,
VA072,UUR0005RA,"Batteries ""C"" and ""D""",,2,,
VA072,UUR0010RI,,,,,
VA072,UUR0011RI,,,,,
VA072,UUR0012RI,,,,,
VA072,UUR0014RI,,,,,
VA072,UUR0017RI,,,,,
VA072,UVT0017RI,,,,,
VA072,UWI0002RI,,,,,
VA072,UWI0006RI,,,,,
VA072,UWI0007RI,,,,,
VA072,UWI0037RI,,,,,
VA072,UWI0038RI,,,,,
VA073,UCT0014RI,,,,,
VA073,UDC0001RC,,,,,
VA073,UDE0001BC,,,,,
VA073,UDE0001RI01,,,,,
VA073,UDE0002RI,,,,,
VA073,UIN0020RI,,,,,
VA073,UMA0001CS,,,,,
VA073,UMA0001RC,,,,,
VA073,UMA0010YAL,,,,,
VA073,UMA0019RI,,,,,
VA073,UMA0020RI,,,,,
VA073,UMA0028RI,,,,,
VA073,UME0001RC,,,,,
VA073,UME0019RI,,,,,
VA073,UMI0002RI,,,,,
VA073,UMI0007RI,,,,,
VA073,UMI0026RI,,,,,
VA073,UMN0001RI,,,,,
VA073,UNH0005RI,,,,,
VA073,UNJ0001RC,,,,,
VA073,UNJ0012RI,,,,,
VA073,UNY0002RAH,,,,,
VA073,UNY0004RAH,,,,,
VA073,UNY0007RAH,,,,,
VA073,UNY0007RI01,,,,,
VA073,UNY0008RAH,,,,,
VA073,UNY0010RC,,,,,
VA073,UNY0010RI,,,,,
VA073,UNY0012YAL,,,,,
VA073,UNY0024RC,,,,,
VA073,UNY0039RI,,,,,
VA073,UNY0052RI,,,,,
VA073,UNY0057RI,,,,,
VA073,UNY0059RI,,,,,
VA073,UNY0061RI,,,,,
VA073,UNY0063RI,,,,,
VA073,UNY0064RI,,,,,
VA073,UNY0066RI,,,,,
VA073,UNY0069RI,,,,,
VA073,UNY0088RI,,,,,
VA073,UNY0108RI,,,,,
VA073,UNY0109RI,,,,,
VA073,UNY0111RI,,,,,
VA073,UNY0125RI,,,,,
VA073,UNY0126RI,,,,,
VA073,UNY0152RI,,,,,
VA073,UNY0155RI,,,,,
VA073,UNY0164RI,,,,,
VA073,UNY0170RI,,,,,
VA073,UNY0182RI,,,,,
VA073,UOH0004RI01,,,,,
VA073,UOH0006RC,,,,,
VA073,UPA0001RC,,,,,
VA073,UPA0002RC,,,,,
VA073,UPA0004RC,,,,,
VA073,UPA0008RC,,,,,
VA073,UPA0011RC,,,,,
VA073,UPA0013RC,,,,,
VA073,UPA0016RC,,,,,
VA073,UPA0053RI,,,,,
VA073,UPA0069RI,,,,,
VA073,UPA0081RI,,,,,
VA073,UPA0106RI,,,,,
VA073,UPA0116RI,,,,,
VA073,UPA0140RI,,,,,
VA073,UPA0141RI,,,,,
VA073,UPA0145RI,,,,,
VA073,UPA0148RI,,,,,
VA073,UPA0183RI,,,,,
VA073,UPA0184RI,,,,,
VA073,URI0001RAL,"Batteries ""A"" and ""B""",,2,,
VA073,UWI0036RI,,,,,
VA073,UWV0007RI,,,,,
VA074,CSC0001R005,,,,,
VA074,CSC0012RI,,,,,
VA074,CSC0013RI,,,,,
VA074,CSC0014RI,,,,,
VA074,UDE0003RI,,,,,
VA074,UDE0004RI,,,,,
VA074,UIN0020RI,,,,,
VA074,UKY0040RI,,,,,
VA074,UKY0045RI,,,,,
VA074,UMA0001RAH,,,,,
VA074,UMA0001RC,,,,,
VA074,UMA0011RI,,,,,
VA074,UMA0011YAL1,,,,,
VA074,UMA0018RI,,,,,
VA074,UMA0021RI,,,,,
VA074,UMA0029RI,,,,,
VA074,UMA0032RI,,,,,
VA074,UMA0035RI,,,,,
VA074,UMA0036RI,,,,,
VA074,UMA0056RI,,,,,
VA074,UMA0057RI,,,,,
VA074,UMA0058RI,,,,,
VA074,UMA0059RI,,,,,
VA074,UMD0001RI01,,,,,
VA074,UMD0002RI01,,,,,
VA074,UMD0003RI,,,,,
VA074,UMD0004RI02,,,,,
VA074,UMD0007RI,,,,,
VA074,UMD0008RI,,,,,
VA074,UMDPURNLI,,,,,
VA074,UME0001RAH,,,,,
VA074,UME0001RC,,,,,
VA074,UME0017RI,,,,,
VA074,UME0020RI,,,,,
VA074,UME0031RI,,,,,
VA074,UME0032RI,,,,,
VA074,UMI0001RI01,,,,,
VA074,UMI0001RS,,,,,
VA074,UMI0002RI,,,,,
VA074,UMI0005RI,,,,,
VA074,UMI0008RI,,,,,
VA074,UMI0016RI,,,,,
VA074,UMI0017RI,,,,,
VA074,UMI0020RI,,,,,
VA074,UMI0027RI,,,,,
VA074,UNH0006RI,,,,,
VA074,UNH0009RI,,,,,
VA074,UNH0011RI,,,,,
VA074,UNJ0001RC,,,,,
VA074,UNJ0005RI,,,,,
VA074,UNJ0007RI,,,,,
VA074,UNJ0008RI,,,,,
VA074,UNJ0011RI,,,,,
VA074,UNY0002R0T,,,,,
VA074,UNY0004RAH,,,,,
VA074,UNY0005RI,,,,,
VA074,UNY0010RC,,,,,
VA074,UNY0014RAH,,,,,
VA074,UNY0015RAH,,,,,
VA074,UNY0015YAL,,,,,
VA074,UNY0019YAL,,,,,
VA074,UNY0024RC,,,,,
VA074,UNY0034YAL,,,,,
VA074,UNY0040RI,,,,,
VA074,UNY0044RI,,,,,
VA074,UNY0046RI,,,,,
VA074,UNY0051RI,,,,,
VA074,UNY0072RI,,,,,
VA074,UNY0073RI,,,,,
VA074,UNY0076RI,,,,,
VA074,UNY0086RI,,,,,
VA074,UNY0093RI,,,,,
VA074,UNY0095RI,,,,,
VA074,UNY0109RI,,,,,
VA074,UNY0120RI,,,,,
VA074,UNY0124RI,,,,,
VA074,UNY0140RI,,,,,
VA074,UNY0146RI,,,,,
VA074,UNY0147RI,,,,,
VA074,UNY0179RI,,,,,
VA074,UOH0012RC,,,,,
VA074,UPA0001RC,,,,,
VA074,UPA0002RC,,,,,
VA074,UPA0004RC,,,,,
VA074,UPA0008RC,,,,,
VA074,UPA000DYAL,,,,,
VA074,UPA0013RC,,,,,
VA074,UPA0016RC,,,,,
VA074,UPA0045RI,,,,,
VA074,UPA0048RI,,,,,
VA074,UPA0050RI,,,,,
VA074,UPA0051RI,,,,,
VA074,UPA0056RI,,,,,
VA074,UPA0057RI,,,,,
VA074,UPA0083RI,,,,,
VA074,UPA0084RI,,,,,
VA074,UPA0091RI,,,,,
VA074,UPA0099RI,,,,,
VA074,UPA0100RI,,,,,
VA074,UPA0105RI,,,,,
VA074,UPA0110RI,,,,,
VA074,UPA0118RI,,,,,
VA074,UPA0131RI,,,,,
VA074,UPA0141RI,,,,,
VA074,UPA0142RI,,,,,
VA074,UPA0149RI,,,,,
VA074,UPA0155RI,,,,,
VA074,UPA0157RI,,,,,
VA074,UPA0190RI,,,,,
VA074,UPA0191RI,,,,,
VA074,UPA0198RI,,,,,
VA074,URI0004RI,,,,,
VA074,URI0007RI,,,,,
VA074,UUR0001RA,"Battery ""H & I""",,1,,
VA074,UUR0001RS,,,,,
VA074,UUR0002RA,"Battery ""A""",,1,,
VA074,UUR0002RS,,,,,
VA074,UUR0010RI,,,,,
VA074,UUR0011RI,,,,,
VA074,UUR0012RI,,,,,
VA074,UUR0014RI,,,,,
VA074,UUR0017RI,,,,,
VA074,UVT0017RI,,,,,
VA074,UWI0037RI,,,,,
VA074,UWI0038RI,,,,,
VA075,CMS0017RI,,,,,
VA075,CMS0018RI,,,,,
VA075,CNC0008RI,,,,,
VA075,CVA0008RI,,,,,
VA075,CVA0023RI,,,,,
VA075,UCT0001YAL,,,,,
VA075,UCT0006RI,,,,,
VA075,UCT0007RI,,,,,
VA075,UCT0008RI,,,,,
VA075,UCT0010RI,,,,,
VA075,UCT0021RI,,,,,
VA075,UCT0029RI00C,,,,,
VA075,UDC0001RC,,,,,
VA075,UIL0039RI,,,,,
VA075,UIN0013RI,,,,,
VA075,UMA0004RC,,,,,
VA075,UMA0024RI,,,,,
VA075,UMD0001RC01,,,,,
VA075,UME0008RI,,,,,
VA075,UME0009RI,,,,,
VA075,UME0011RI,,,,,
VA075,UNH0003RI,,,,,
VA075,UNH0004RI,,,,,
VA075,UNH0007RI,,,,,
VA075,UNH0010RI,,,,,
VA075,UNH0013RI,,,,,
VA075,UNJ00000AL,4th and 5th Batteries,,2,,
VA075,UNY0003RAL,"Batteries ""E,"" ""H,"" ""K"" and ""M"" ",,4,,
VA075,UNY0003RC01,,,,,
VA075,UNY0003RI,,,,,
VA075,UNY0007YAL,,,,,
VA075,UNY0016RAH,,,,,
VA075,UNY0016YAL,,,,,
VA075,UNY0017YAL,,,,,
VA075,UNY0047RI,,,,,
VA075,UNY0048RI,,,,,
VA075,UNY0081RI,,,,,
VA075,UNY0089RI,,,,,
VA075,UNY0092RI,,,,,
VA075,UNY0096RI,,,,,
VA075,UNY0098RI,,,,,
VA075,UNY0100RI,,,,,
VA075,UNY0112RI,,,,,
VA075,UNY0115RI,,,,,
VA075,UNY0117RI,,,,,
VA075,UNY0118RI,,,,,
VA075,UNY0139RI,,,,,
VA075,UNY0142RI,,,,,
VA075,UNY0148RI,,,,,
VA075,UNY0158RI,,,,,
VA075,UNY0169RI,,,,,
VA075,UOH0062RI,,,,,
VA075,UOH0067RI,,,,,
VA075,UPA0001RAL,"Batteries ""A,"" ""E"" and ""F"" ",,3,,
VA075,UPA0002RAH1,,,,,
VA075,UPA0005RC,,,,,
VA075,UPA0011RC,,,,,
VA075,UPA0055RI,,,,,
VA075,UPA0058RI,,,,,
VA075,UPA0076RI,,,,,
VA075,UPA0085RI,,,,,
VA075,UPA0097RI,,,,,
VA075,UPA0188RI,,,,,
VA075,UPA0203RI,,,,,
