person,surname,battle
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Suffolk_(Hill's_Point)
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Suffolk_(Norfleet_House)
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Rice's_Station
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Fair_Oaks_&_Darbytown_Road
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Battle_of_Thoroughfare_Gap
http://dbpedia.org/resource/James_Longstreet,Longstreet,http://dbpedia.org/resource/Siege_of_Suffolk
http://dbpedia.org/resource/Andrew_Hull_Foote,Foote,http://dbpedia.org/resource/Battle_of_Island_Number_Ten
http://dbpedia.org/resource/Andrew_Hull_Foote,Foote,http://dbpedia.org/resource/Battle_of_Fort_Henry
http://dbpedia.org/resource/Mangas_Coloradas,Coloradas,http://dbpedia.org/resource/Battle_of_Apache_Pass
http://dbpedia.org/resource/Mangas_Coloradas,Coloradas,http://dbpedia.org/resource/Battle_of_Cookes_Canyon
http://dbpedia.org/resource/Mangas_Coloradas,Coloradas,http://dbpedia.org/resource/Battle_of_Pinos_Altos
http://dbpedia.org/resource/Mangas_Coloradas,Coloradas,http://dbpedia.org/resource/Battle_of_the_Florida_Mountains
"http://dbpedia.org/resource/George_S._Patton,_Sr.",Patton,http://dbpedia.org/resource/Battle_of_Scary_Creek
http://dbpedia.org/resource/Henry_Eustace_McCulloch,McCulloch,http://dbpedia.org/resource/Battle_of_Milliken's_Bend
http://dbpedia.org/resource/James_W._Cooke,Cooke,http://dbpedia.org/resource/Battle_of_Albemarle_Sound
http://dbpedia.org/resource/Samuel_Merrill_(Iowa),Merrill,http://dbpedia.org/resource/Battle_of_Hartville
http://dbpedia.org/resource/Charles_Pomeroy_Stone,Stone,http://dbpedia.org/resource/Battle_of_Ball's_Bluff
http://dbpedia.org/resource/Edward_M._McCook,McCook,http://dbpedia.org/resource/Battle_of_Fair_Garden
http://dbpedia.org/resource/Edward_M._McCook,McCook,http://dbpedia.org/resource/Battle_of_Brown's_Mill
http://dbpedia.org/resource/John_Ancrum_Winslow,Winslow,http://dbpedia.org/resource/Battle_of_Cherbourg_(1864)
http://dbpedia.org/resource/Alexander_Rhind,Rhind,http://dbpedia.org/resource/Battle_of_Simmon's_Bluff
http://dbpedia.org/resource/Franz_Sigel,Sigel,http://dbpedia.org/resource/Battle_of_Carthage_(1861)
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Boonville
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Byram's_Ford
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Cape_Girardeau
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Elkin's_Ferry
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Hartville
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Poison_Spring
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Bayou_Meto
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,http://dbpedia.org/resource/Battle_of_Chalk_Bluff
http://dbpedia.org/resource/John_S._Marmaduke,Marmaduke,"http://dbpedia.org/resource/Battle_of_Brownsville,_Arkansas"
http://dbpedia.org/resource/Samuel_B._Maxey,Maxey,http://dbpedia.org/resource/Battle_of_Poison_Spring
http://dbpedia.org/resource/Stephen_Clegg_Rowan,Rowan,http://dbpedia.org/resource/Battle_of_Elizabeth_City
http://dbpedia.org/resource/Stephen_Clegg_Rowan,Rowan,http://dbpedia.org/resource/Attack_on_USS_New_Ironsides
http://dbpedia.org/resource/Fitz_John_Porter,Porter,http://dbpedia.org/resource/Battle_of_Beaver_Dam_Creek
http://dbpedia.org/resource/Fitz_John_Porter,Porter,http://dbpedia.org/resource/Battle_of_Gaines's_Mill
http://dbpedia.org/resource/Fitz_John_Porter,Porter,http://dbpedia.org/resource/Battle_of_Hanover_Court_House
http://dbpedia.org/resource/Fitz_John_Porter,Porter,http://dbpedia.org/resource/Battle_of_Shepherdstown
http://dbpedia.org/resource/John_C._Caldwell,Caldwell,http://dbpedia.org/resource/Battle_of_Morton's_Ford
http://dbpedia.org/resource/Walter_Gwynn,Gwynn,http://dbpedia.org/resource/Battle_of_Sewell's_Point
http://dbpedia.org/resource/Basil_W._Duke,Duke,http://dbpedia.org/resource/Battle_of_Augusta_(1862)
http://dbpedia.org/resource/William_H._French,French,http://dbpedia.org/resource/Battle_of_Manassas_Gap
http://dbpedia.org/resource/John_Quincy_Marr,Marr,http://dbpedia.org/resource/Battle_of_Fairfax_Court_House_(June_1861)
http://dbpedia.org/resource/Edward_Hatch,Hatch,http://dbpedia.org/resource/Battle_of_Collierville
http://dbpedia.org/resource/Francis_C._Barlow,Barlow,http://dbpedia.org/resource/Skirmish_at_Aenon_Church
http://dbpedia.org/resource/Albert_G._Jenkins,Jenkins,http://dbpedia.org/resource/Battle_of_Cloyd's_Mountain
http://dbpedia.org/resource/Albert_G._Jenkins,Jenkins,http://dbpedia.org/resource/Battle_of_Scary_Creek
http://dbpedia.org/resource/William_W._Loring,Loring,http://dbpedia.org/resource/Yazoo_Pass_Expedition
http://dbpedia.org/resource/John_J._Peck,Peck,http://dbpedia.org/resource/Battle_of_Suffolk_(Hill's_Point)
http://dbpedia.org/resource/John_J._Peck,Peck,http://dbpedia.org/resource/Battle_of_Suffolk_(Norfleet_House)
http://dbpedia.org/resource/John_J._Peck,Peck,http://dbpedia.org/resource/Siege_of_Suffolk
http://dbpedia.org/resource/James_Henry_Carleton,Carleton,http://dbpedia.org/resource/Capture_of_Tucson_(1862)
http://dbpedia.org/resource/Alexander_McDowell_McCook,McCook,http://dbpedia.org/resource/Battle_of_Rowlett's_Station
http://dbpedia.org/resource/Alexander_McDowell_McCook,McCook,http://dbpedia.org/resource/Battle_of_Fort_Stevens
http://dbpedia.org/resource/John_Alexander_McClernand,McClernand,http://dbpedia.org/resource/Battle_of_Big_Black_River_Bridge
http://dbpedia.org/resource/Alexander_P._Stewart,Stewart,http://dbpedia.org/resource/Battle_of_Hoover's_Gap
http://dbpedia.org/resource/Alfred_W._Ellet,Ellet,http://dbpedia.org/resource/Battle_of_Goodrich's_Landing
http://dbpedia.org/resource/George_B._Crittenden,Crittenden,http://dbpedia.org/resource/Battle_of_Mill_Springs
http://dbpedia.org/resource/Richard_Lucian_Page,Page,http://dbpedia.org/resource/Siege_of_Fort_Morgan
http://dbpedia.org/resource/Alfred_Holt,Holt,http://dbpedia.org/resource/Battle_of_Laredo
http://dbpedia.org/resource/David_Moore_(Military),Moore,http://dbpedia.org/resource/Battle_of_Athens_(1861)
http://dbpedia.org/resource/Frederick_C._Salomon,Salomon,http://dbpedia.org/resource/First_Battle_of_Newtonia
http://dbpedia.org/resource/George_Spalding,Spalding,http://dbpedia.org/resource/Battle_of_Sulphur_Creek_Trestle
http://dbpedia.org/resource/Daniel_Tyler,Tyler,http://dbpedia.org/resource/Battle_of_Blackburn's_Ford
http://dbpedia.org/resource/Mansfield_Lovell,Lovell,http://dbpedia.org/resource/Battle_of_Coffeeville
http://dbpedia.org/resource/Mansfield_Lovell,Lovell,http://dbpedia.org/resource/Capture_of_New_Orleans
http://dbpedia.org/resource/Abner_C._Harding,Harding,http://dbpedia.org/resource/Battle_of_Dover_(1863)
http://dbpedia.org/resource/Benjamin_F._Loan,Loan,http://dbpedia.org/resource/Battle_of_Yellow_Creek_(1862)
http://dbpedia.org/resource/Cyrus_L._Dunham,Dunham,http://dbpedia.org/resource/Battle_of_Munfordville
http://dbpedia.org/resource/Elijah_V._White,White,http://dbpedia.org/resource/The_Fight_at_Waterford
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Cedar_Creek
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Fisher's_Hill
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Sailor's_Creek
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,"http://dbpedia.org/resource/Battle_of_Waynesboro,_Virginia"
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Yellow_Tavern
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Summit_Point
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/First_Battle_of_Deep_Bottom
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Third_Battle_of_Winchester
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Booneville
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Trevilian_Station
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Meadow_Bridge
http://dbpedia.org/resource/Philip_Sheridan,Sheridan,http://dbpedia.org/resource/Battle_of_Todd's_Tavern
http://dbpedia.org/resource/William_Smith_(Virginia_governor),Smith,http://dbpedia.org/resource/Battle_of_Fairfax_Court_House_(June_1861)
http://dbpedia.org/resource/Homer_C._Blake,Blake,http://dbpedia.org/resource/Action_off_Galveston_Light
http://dbpedia.org/resource/Micah_Jenkins,Jenkins,http://dbpedia.org/resource/Battle_of_Wauhatchie
http://dbpedia.org/resource/Napoleon_Collins,Collins,http://dbpedia.org/resource/Bahia_incident
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Front_Royal
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Hancock
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Hoke's_Run
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_McDowell
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_White_Oak_Swamp
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/First_Battle_of_Kernstown
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/First_Battle_of_Winchester
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Port_Republic
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Battle_of_Cedar_Mountain
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/Manassas_Station_Operations_(Stonewall_Jackson)
http://dbpedia.org/resource/Stonewall_Jackson,Jackson,http://dbpedia.org/resource/First_Battle_of_Rappahannock_Station
http://dbpedia.org/resource/William_T._Anderson,Anderson,"http://dbpedia.org/resource/Skirmish_at_Albany,_Missouri"
http://dbpedia.org/resource/William_T._Anderson,Anderson,http://dbpedia.org/resource/Centralia_Massacre_(Missouri)
http://dbpedia.org/resource/Edward_Winslow_Hinks,Hinks,http://dbpedia.org/resource/First_Battle_of_Petersburg
http://dbpedia.org/resource/Humphrey_Marshall_(general),Marshall,http://dbpedia.org/resource/Battle_of_Middle_Creek
http://dbpedia.org/resource/Humphrey_Marshall_(general),Marshall,http://dbpedia.org/resource/Battle_of_Princeton_Court_House
http://dbpedia.org/resource/James_Barrett_(Civil_War),Barrett,http://dbpedia.org/resource/Battle_of_Picacho_Pass
http://dbpedia.org/resource/John_Baillie_McIntosh,McIntosh,http://dbpedia.org/resource/Action_at_Abraham's_Creek
http://dbpedia.org/resource/Thomas_Moonlight,Moonlight,http://dbpedia.org/resource/Battle_of_Little_Blue_River
http://dbpedia.org/resource/Danville_Leadbetter,Leadbetter,http://dbpedia.org/resource/Skirmish_at_Paint_Rock_Bridge
http://dbpedia.org/resource/Danville_Leadbetter,Leadbetter,http://dbpedia.org/resource/Siege_of_Bridgeport
http://dbpedia.org/resource/John_Coburn_(politician),Coburn,http://dbpedia.org/resource/Battle_of_Thompson's_Station
http://dbpedia.org/resource/Samuel_Barron_(1809–1888),Barron,http://dbpedia.org/resource/Battle_of_Hatteras_Inlet_Batteries
http://dbpedia.org/resource/John_McCausland,McCausland,http://dbpedia.org/resource/Skirmish_at_Adamstown
http://dbpedia.org/resource/John_McCausland,McCausland,http://dbpedia.org/resource/Battle_of_Folck's_Mill
http://dbpedia.org/resource/John_McCausland,McCausland,http://dbpedia.org/resource/Battle_of_Moorefield
http://dbpedia.org/resource/William_W._Mackall,Mackall,http://dbpedia.org/resource/Battle_of_Island_Number_Ten
http://dbpedia.org/resource/Josiah_Tattnall,Tattnall,http://dbpedia.org/resource/Siege_of_Fort_Pulaski
http://dbpedia.org/resource/Josiah_Tattnall,Tattnall,http://dbpedia.org/resource/Battle_of_Port_Royal
http://dbpedia.org/resource/M._Jeff_Thompson,Thompson,http://dbpedia.org/resource/Battle_of_Fredericktown
http://dbpedia.org/resource/William_Vandever,Vandever,http://dbpedia.org/resource/Battle_of_Chalk_Bluff
http://dbpedia.org/resource/Thomas_Drayton,Drayton,http://dbpedia.org/resource/Battle_of_Port_Royal
http://dbpedia.org/resource/Bennett_H._Young,Young,http://dbpedia.org/resource/St._Albans_Raid
http://dbpedia.org/resource/George_Crockett_Strong,Strong,http://dbpedia.org/resource/First_Battle_of_Fort_Wagner
http://dbpedia.org/resource/Charles_W._Field,Field,http://dbpedia.org/resource/Second_Battle_of_Deep_Bottom
http://dbpedia.org/resource/Thomas_E._G._Ransom,Ransom,http://dbpedia.org/resource/Battle_of_Mustang_Island
http://dbpedia.org/resource/James_Ronald_Chalmers,Chalmers,http://dbpedia.org/resource/Battle_of_Collierville
http://dbpedia.org/resource/James_Ronald_Chalmers,Chalmers,http://dbpedia.org/resource/Battle_of_Munfordville
http://dbpedia.org/resource/James_Ronald_Chalmers,Chalmers,http://dbpedia.org/resource/First_Battle_of_Collierville
http://dbpedia.org/resource/James_Ronald_Chalmers,Chalmers,http://dbpedia.org/resource/Battle_of_Booneville
http://dbpedia.org/resource/Henry_Eugene_Davies,Davies,http://dbpedia.org/resource/Battle_of_Vaughan_Road
http://dbpedia.org/resource/Jeremiah_C._Sullivan,Sullivan,http://dbpedia.org/resource/Battle_of_Parker's_Cross_Roads
http://dbpedia.org/resource/Leonard_Fulton_Ross,Ross,http://dbpedia.org/resource/Yazoo_Pass_Expedition
http://dbpedia.org/resource/Robert_C._Tyler,Tyler,http://dbpedia.org/resource/Battle_of_West_Point
http://dbpedia.org/resource/Frederick_Crocker,Crocker,http://dbpedia.org/resource/First_Battle_of_Sabine_Pass
http://dbpedia.org/resource/Abraham_Buford_II,Buford II,http://dbpedia.org/resource/Skirmish_at_Abbeville
http://dbpedia.org/resource/Ebenezer_W._Peirce,Peirce,http://dbpedia.org/resource/Battle_of_Big_Bethel
http://dbpedia.org/resource/William_F._Martin,Martin,http://dbpedia.org/resource/Battle_of_Hatteras_Inlet_Batteries
http://dbpedia.org/resource/Joseph_G._Sanders,Sanders,http://dbpedia.org/resource/Battle_of_Newton
http://dbpedia.org/resource/Hugh_Thompson_Reid,Reid,http://dbpedia.org/resource/Battle_of_Lake_Providence
http://dbpedia.org/resource/Joel_Allen_Battle,Battle,http://dbpedia.org/resource/Battle_of_Barbourville
http://dbpedia.org/resource/George_W._Taylor_(general),Taylor,http://dbpedia.org/resource/Manassas_Station_Operations_(Stonewall_Jackson)
http://dbpedia.org/resource/Moses_Wright_Hannon,Hannon,http://dbpedia.org/resource/Battle_of_Athens_(1864)
http://dbpedia.org/resource/William_F._Cloud,Cloud,http://dbpedia.org/resource/Battle_of_Devil's_Backbone
http://dbpedia.org/resource/Charles_DeWitt_Anderson,Anderson,http://dbpedia.org/resource/Siege_of_Fort_Gaines
http://dbpedia.org/resource/Benjamin_J._Hill,Hill,http://dbpedia.org/resource/Battle_of_Munford
http://dbpedia.org/resource/D._N._McIntosh,McIntosh,http://dbpedia.org/resource/Battle_of_Fort_Gibson
http://dbpedia.org/resource/Edward_E._Potter,Potter,http://dbpedia.org/resource/Battle_of_Dingle's_Mill
http://dbpedia.org/resource/Adolph_Englemann,Englemann,"http://dbpedia.org/resource/Battle_of_Jackson,_Tennessee"
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Columbia
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Ezra_Church
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Utoy_Creek
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Decatur
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Atlanta_Campaign
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Jonesborough
http://dbpedia.org/resource/John_Bell_Hood,,http://dbpedia.org/resource/Battle_of_Spring_Hill
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Cedar_Creek
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Fisher's_Hill
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Lynchburg
http://dbpedia.org/resource/Jubal_Early,,"http://dbpedia.org/resource/Battle_of_Waynesboro,_Virginia"
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Monocacy
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Strasburg
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Summit_Point
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Third_Battle_of_Winchester
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Cool_Spring
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Second_Battle_of_Kernstown
http://dbpedia.org/resource/Jubal_Early,,http://dbpedia.org/resource/Battle_of_Fort_Stevens
http://dbpedia.org/resource/Charles_A._Carroll,,http://dbpedia.org/resource/Skirmish_at_Threkeld's_Ferry
http://dbpedia.org/resource/Charles_Colcock,,http://dbpedia.org/resource/Battle_of_Honey_Hill
http://dbpedia.org/resource/Charles_G._Lovenskiold,,http://dbpedia.org/resource/Battle_of_Corpus_Christi
http://dbpedia.org/resource/John_T._Croxton,,http://dbpedia.org/resource/Battle_of_Munford
http://dbpedia.org/resource/Theodore_Read,,http://dbpedia.org/resource/Battle_of_High_Bridge
http://dbpedia.org/resource/Edwin_Stanton,,http://dbpedia.org/resource/Chesapeake_Affair
http://dbpedia.org/resource/Wapasha_III,,http://dbpedia.org/resource/Dakota_War_of_1862
http://dbpedia.org/resource/Caleb_W._Dorsey,,http://dbpedia.org/resource/Battle_of_Mount_Zion_Church
http://dbpedia.org/resource/Marcus_La_Rue_Harrison,,http://dbpedia.org/resource/Action_at_Fayetteville
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Skirmish_at_Abingdon
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Battle_of_Davis's_Cross_Roads
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Battle_of_Bull's_Gap
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Battle_of_Baton_Rouge_(1862)
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Second_Battle_of_Saltville
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Battle_of_Cool_Spring
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Battle_of_Marion
http://dbpedia.org/resource/John_C._Breckinridge,,http://dbpedia.org/resource/Stoneman's_1864_Raid
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Chickamauga
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Wilmington
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Tullahoma_Campaign
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Battle_of_Wyse_Fork
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Confederate_Heartland_Offensive
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Wilmington_Campaign
http://dbpedia.org/resource/Braxton_Bragg,,http://dbpedia.org/resource/Second_Battle_of_Fort_Fisher
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/Battle_of_Apache_Pass
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/Battle_of_Cookes_Canyon
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/Battle_of_Pinos_Altos
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/Battle_of_the_Florida_Mountains
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/Second_Battle_of_Dragoon_Springs
http://dbpedia.org/resource/Cochise,,http://dbpedia.org/resource/First_Battle_of_Dragoon_Springs
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Skirmish_at_Ackworth
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Adairsville
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Dallas
http://dbpedia.org/resource/Joseph_E._Johnston,,"http://dbpedia.org/resource/Battle_of_Jackson,_Mississippi"
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Kennesaw_Mountain
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Seven_Pines
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Williamsburg
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Atlanta_Campaign
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Carolinas_Campaign
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Jackson_Expedition
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/First_Battle_of_Bull_Run
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/Battle_of_Bentonville
http://dbpedia.org/resource/Joseph_E._Johnston,,http://dbpedia.org/resource/First_Battle_of_Dalton
http://dbpedia.org/resource/Gideon_Welles,,http://dbpedia.org/resource/Chesapeake_Affair
http://dbpedia.org/resource/Simon_Bolivar_Buckner,,http://dbpedia.org/resource/Battle_of_Munfordville
http://dbpedia.org/resource/John_B._Floyd,,http://dbpedia.org/resource/Battle_of_Carnifex_Ferry
http://dbpedia.org/resource/John_B._Floyd,,http://dbpedia.org/resource/Battle_of_Kessler's_Cross_Lanes
http://dbpedia.org/resource/Claiborne_Fox_Jackson,,http://dbpedia.org/resource/Battle_of_Carthage_(1861)
http://dbpedia.org/resource/Opothleyahola,,http://dbpedia.org/resource/Battle_of_Chustenahlah
http://dbpedia.org/resource/Opothleyahola,,http://dbpedia.org/resource/Battle_of_Chusto-Talasah
http://dbpedia.org/resource/Opothleyahola,,http://dbpedia.org/resource/Battle_of_Round_Mountain
http://dbpedia.org/resource/Edward_H._Hobson,,http://dbpedia.org/resource/Battle_of_Buffington_Island
http://dbpedia.org/resource/Edward_H._Hobson,,http://dbpedia.org/resource/Battle_of_Corydon
http://dbpedia.org/resource/Ebenezer_Farrand,,http://dbpedia.org/resource/Battle_of_Drewry's_Bluff
http://dbpedia.org/resource/Emil_Adams,,http://dbpedia.org/resource/Battle_of_Athens_(1864)
http://dbpedia.org/resource/Joseph_C._Porter,,http://dbpedia.org/resource/Battle_of_Moore's_Mill
http://dbpedia.org/resource/Henry_Eagle,,http://dbpedia.org/resource/Battle_of_Sewell's_Point
http://dbpedia.org/resource/Henry_H._Stevens,,http://dbpedia.org/resource/Skirmish_in_Doubtful_Canyon
http://dbpedia.org/resource/Hiram_Anderson,,http://dbpedia.org/resource/Battle_of_Fort_Anderson
http://dbpedia.org/resource/Hiram_E._Barstow,,http://dbpedia.org/resource/Battle_of_Clark's_Mill
http://dbpedia.org/resource/Theophilus_Lyle_Dickey,,http://dbpedia.org/resource/Battle_of_Coffeeville
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Dry_Wood_Creek
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Fort_Davidson
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Iuka
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Little_Blue_River
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Marmiton_River
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/First_Battle_of_Lexington
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Second_Battle_of_Independence
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Second_Battle_of_Lexington
http://dbpedia.org/resource/Sterling_Price,,http://dbpedia.org/resource/Battle_of_Prairie_D'Ane
http://dbpedia.org/resource/Isaac_J._Black,,http://dbpedia.org/resource/Battle_of_Barbourville
http://dbpedia.org/resource/Isaac_Lynde,,http://dbpedia.org/resource/First_Battle_of_Mesilla
http://dbpedia.org/resource/Isaac_Lynde,,http://dbpedia.org/resource/New_Mexico_Campaign
http://dbpedia.org/resource/Jacob_McLellan,,http://dbpedia.org/resource/Battle_of_Portland_Harbor
http://dbpedia.org/resource/James_A._Hale,,http://dbpedia.org/resource/La_Paz_incident
http://dbpedia.org/resource/James_E._Carter_(soldier),,http://dbpedia.org/resource/Battle_of_Blountville
http://dbpedia.org/resource/James_H._Tevis,,http://dbpedia.org/resource/Capture_of_Tucson_(1862)
http://dbpedia.org/resource/James_Stuart_(Union_Army_officer),,http://dbpedia.org/resource/Skirmish_at_Threkeld's_Ferry
http://dbpedia.org/resource/James_T._Buel,,http://dbpedia.org/resource/First_Battle_of_Independence
http://dbpedia.org/resource/J._Taylor_Bradford,,http://dbpedia.org/resource/Battle_of_Augusta_(1862)
http://dbpedia.org/resource/Lewis_Jordan,,http://dbpedia.org/resource/Battle_of_Corydon
http://dbpedia.org/resource/Winfield_Scott_Hancock,,http://dbpedia.org/resource/Skirmish_at_Aenon_Church
http://dbpedia.org/resource/Winfield_Scott_Hancock,,http://dbpedia.org/resource/Second_Battle_of_Ream's_Station
http://dbpedia.org/resource/Winfield_Scott_Hancock,,http://dbpedia.org/resource/First_Battle_of_Deep_Bottom
http://dbpedia.org/resource/Winfield_Scott_Hancock,,http://dbpedia.org/resource/Harris_Farm_Engagement
http://dbpedia.org/resource/Winfield_Scott_Hancock,,http://dbpedia.org/resource/Battle_of_Boydton_Plank_Road
http://dbpedia.org/resource/Winfield_Scott_Hancock,,http://dbpedia.org/resource/Second_Battle_of_Deep_Bottom
http://dbpedia.org/resource/Odon_Guitar,,http://dbpedia.org/resource/Battle_of_Compton's_Ferry
http://dbpedia.org/resource/Odon_Guitar,,http://dbpedia.org/resource/Battle_of_Yellow_Creek_(1862)
http://dbpedia.org/resource/Odon_Guitar,,http://dbpedia.org/resource/Battle_of_Moore's_Mill
http://dbpedia.org/resource/A.V.E._Johnston,,http://dbpedia.org/resource/Centralia_Massacre_(Missouri)
